,resultId,raceId,driverId,constructorId,grid,positionText,positionOrder,points,laps,fastestLapTime,fastestLapSpeed,status,driverRef,dob,nationality_x,year,round,date,circuitRef,location,country,constructorRef,nationality_y,position_quali,stop,lap,milliseconds
2590,21775,882,17,9,22,R,20,0.0,15,01:43.4,189.754,Wheel,webber,8/27/1976,Australian,2013,3,4/14/2013,shanghai,Shanghai,China,red_bull,Austrian,14.0,2,15,26956
2591,21759,882,20,9,9,4,4,12.0,56,01:36.8,202.706,Finished,vettel,7/3/1987,German,2013,3,4/14/2013,shanghai,Shanghai,China,red_bull,Austrian,9.0,1,14,19323
2592,21759,882,20,9,9,4,4,12.0,56,01:36.8,202.706,Finished,vettel,7/3/1987,German,2013,3,4/14/2013,shanghai,Shanghai,China,red_bull,Austrian,9.0,2,31,20084
2593,21759,882,20,9,9,4,4,12.0,56,01:36.8,202.706,Finished,vettel,7/3/1987,German,2013,3,4/14/2013,shanghai,Shanghai,China,red_bull,Austrian,9.0,3,51,20191
2594,22200,903,20,9,3,5,5,10.0,54,01:42.2,192.07,Finished,vettel,7/3/1987,German,2014,4,4/20/2014,shanghai,Shanghai,China,red_bull,Austrian,3.0,1,12,22570
2595,22200,903,20,9,3,5,5,10.0,54,01:42.2,192.07,Finished,vettel,7/3/1987,German,2014,4,4/20/2014,shanghai,Shanghai,China,red_bull,Austrian,3.0,2,34,22246
2596,22199,903,817,9,2,4,4,12.0,54,01:41.5,193.387,Finished,ricciardo,7/1/1989,Australian,2014,4,4/20/2014,shanghai,Shanghai,China,red_bull,Austrian,2.0,1,15,23186
2597,22199,903,817,9,2,4,4,12.0,54,01:41.5,193.387,Finished,ricciardo,7/1/1989,Australian,2014,4,4/20/2014,shanghai,Shanghai,China,red_bull,Austrian,2.0,2,37,22498
2598,22584,928,817,9,7,9,9,2.0,56,01:43.2,190.068,Finished,ricciardo,7/1/1989,Australian,2015,3,4/12/2015,shanghai,Shanghai,China,red_bull,Austrian,7.0,1,14,22635
2599,22584,928,817,9,7,9,9,2.0,56,01:43.2,190.068,Finished,ricciardo,7/1/1989,Australian,2015,3,4/12/2015,shanghai,Shanghai,China,red_bull,Austrian,7.0,2,36,22897
2600,22964,950,817,9,2,4,4,12.0,56,01:41.0,194.264,Finished,ricciardo,7/1/1989,Australian,2016,3,4/17/2016,shanghai,Shanghai,China,red_bull,Austrian,2.0,1,3,24392
2601,22964,950,817,9,2,4,4,12.0,56,01:41.0,194.264,Finished,ricciardo,7/1/1989,Australian,2016,3,4/17/2016,shanghai,Shanghai,China,red_bull,Austrian,2.0,2,19,22461
2602,22964,950,817,9,2,4,4,12.0,56,01:41.0,194.264,Finished,ricciardo,7/1/1989,Australian,2016,3,4/17/2016,shanghai,Shanghai,China,red_bull,Austrian,2.0,3,37,22426
2603,22963,950,826,9,6,3,3,15.0,56,01:41.5,193.248,Finished,kvyat,4/26/1994,Russian,2016,3,4/17/2016,shanghai,Shanghai,China,red_bull,Austrian,6.0,1,4,24084
2604,22963,950,826,9,6,3,3,15.0,56,01:41.5,193.248,Finished,kvyat,4/26/1994,Russian,2016,3,4/17/2016,shanghai,Shanghai,China,red_bull,Austrian,6.0,2,19,22607
2605,22963,950,826,9,6,3,3,15.0,56,01:41.5,193.248,Finished,kvyat,4/26/1994,Russian,2016,3,4/17/2016,shanghai,Shanghai,China,red_bull,Austrian,6.0,3,35,22684
2606,23402,970,817,9,5,4,4,12.0,56,01:36.8,202.741,Finished,ricciardo,7/1/1989,Australian,2017,2,4/9/2017,shanghai,Shanghai,China,red_bull,Austrian,5.0,1,4,17340
2607,23402,970,817,9,5,4,4,12.0,56,01:36.8,202.741,Finished,ricciardo,7/1/1989,Australian,2017,2,4/9/2017,shanghai,Shanghai,China,red_bull,Austrian,5.0,2,5,23613
2608,23402,970,817,9,5,4,4,12.0,56,01:36.8,202.741,Finished,ricciardo,7/1/1989,Australian,2017,2,4/9/2017,shanghai,Shanghai,China,red_bull,Austrian,5.0,3,6,17480
2609,23402,970,817,9,5,4,4,12.0,56,01:36.8,202.741,Finished,ricciardo,7/1/1989,Australian,2017,2,4/9/2017,shanghai,Shanghai,China,red_bull,Austrian,5.0,4,33,22505
2610,23401,970,830,9,16,3,3,15.0,56,01:36.7,202.886,Finished,max_verstappen,9/30/1997,Dutch,2017,2,4/9/2017,shanghai,Shanghai,China,red_bull,Austrian,19.0,1,4,23071
2611,23401,970,830,9,16,3,3,15.0,56,01:36.7,202.886,Finished,max_verstappen,9/30/1997,Dutch,2017,2,4/9/2017,shanghai,Shanghai,China,red_bull,Austrian,19.0,2,5,17651
2612,23401,970,830,9,16,3,3,15.0,56,01:36.7,202.886,Finished,max_verstappen,9/30/1997,Dutch,2017,2,4/9/2017,shanghai,Shanghai,China,red_bull,Austrian,19.0,3,6,17421
2613,23401,970,830,9,16,3,3,15.0,56,01:36.7,202.886,Finished,max_verstappen,9/30/1997,Dutch,2017,2,4/9/2017,shanghai,Shanghai,China,red_bull,Austrian,19.0,4,29,22505
2614,23822,991,817,9,6,1,1,25.0,56,01:35.8,204.871,Finished,ricciardo,7/1/1989,Australian,2018,3,4/15/2018,shanghai,Shanghai,China,red_bull,Austrian,6.0,1,17,23042
2615,23822,991,817,9,6,1,1,25.0,56,01:35.8,204.871,Finished,ricciardo,7/1/1989,Australian,2018,3,4/15/2018,shanghai,Shanghai,China,red_bull,Austrian,6.0,2,31,22691
2616,23826,991,830,9,5,5,5,10.0,56,01:36.2,203.974,Finished,max_verstappen,9/30/1997,Dutch,2018,3,4/15/2018,shanghai,Shanghai,China,red_bull,Austrian,5.0,1,17,22715
2617,23826,991,830,9,5,5,5,10.0,56,01:36.2,203.974,Finished,max_verstappen,9/30/1997,Dutch,2018,3,4/15/2018,shanghai,Shanghai,China,red_bull,Austrian,5.0,2,31,22596
2618,22109,899,17,9,4,2,2,18.0,71,01:15.4,205.636,Finished,webber,8/27/1976,Australian,2013,19,11/24/2013,interlagos,São Paulo,Brazil,red_bull,Austrian,4.0,1,23,25012
2619,22109,899,17,9,4,2,2,18.0,71,01:15.4,205.636,Finished,webber,8/27/1976,Australian,2013,19,11/24/2013,interlagos,São Paulo,Brazil,red_bull,Austrian,4.0,2,47,26718
2620,22108,899,20,9,1,1,1,25.0,71,01:15.6,205.125,Finished,vettel,7/3/1987,German,2013,19,11/24/2013,interlagos,São Paulo,Brazil,red_bull,Austrian,1.0,1,24,22510
2621,22108,899,20,9,1,1,1,25.0,71,01:15.6,205.125,Finished,vettel,7/3/1987,German,2013,19,11/24/2013,interlagos,São Paulo,Brazil,red_bull,Austrian,1.0,2,47,32899
2622,22504,917,20,9,6,5,5,10.0,71,01:14.0,209.576,Finished,vettel,7/3/1987,German,2014,18,11/9/2014,interlagos,São Paulo,Brazil,red_bull,Austrian,6.0,1,6,23808
2623,22504,917,20,9,6,5,5,10.0,71,01:14.0,209.576,Finished,vettel,7/3/1987,German,2014,18,11/9/2014,interlagos,São Paulo,Brazil,red_bull,Austrian,6.0,2,24,23195
2624,22504,917,20,9,6,5,5,10.0,71,01:14.0,209.576,Finished,vettel,7/3/1987,German,2014,18,11/9/2014,interlagos,São Paulo,Brazil,red_bull,Austrian,6.0,3,48,22746
2625,22517,917,817,9,9,R,18,0.0,39,01:15.4,205.77,Suspension,ricciardo,7/1/1989,Australian,2014,18,11/9/2014,interlagos,São Paulo,Brazil,red_bull,Austrian,9.0,1,7,23141
2626,22517,917,817,9,9,R,18,0.0,39,01:15.4,205.77,Suspension,ricciardo,7/1/1989,Australian,2014,18,11/9/2014,interlagos,São Paulo,Brazil,red_bull,Austrian,9.0,2,27,22871
2627,22887,944,817,9,19,11,11,0.0,70,01:16.3,203.273,+1 Lap,ricciardo,7/1/1989,Australian,2015,18,11/15/2015,interlagos,São Paulo,Brazil,red_bull,Austrian,9.0,1,3,23937
2628,22887,944,817,9,19,11,11,0.0,70,01:16.3,203.273,+1 Lap,ricciardo,7/1/1989,Australian,2015,18,11/15/2015,interlagos,São Paulo,Brazil,red_bull,Austrian,9.0,2,28,23979
2629,22887,944,817,9,19,11,11,0.0,70,01:16.3,203.273,+1 Lap,ricciardo,7/1/1989,Australian,2015,18,11/15/2015,interlagos,São Paulo,Brazil,red_bull,Austrian,9.0,3,52,24775
2630,22883,944,826,9,6,7,7,6.0,70,01:16.5,202.776,+1 Lap,kvyat,4/26/1994,Russian,2015,18,11/15/2015,interlagos,São Paulo,Brazil,red_bull,Austrian,7.0,1,10,24155
2631,22883,944,826,9,6,7,7,6.0,70,01:16.5,202.776,+1 Lap,kvyat,4/26/1994,Russian,2015,18,11/15/2015,interlagos,São Paulo,Brazil,red_bull,Austrian,7.0,2,39,23630
2632,23342,967,817,9,6,8,8,4.0,71,01:25.5,181.363,Finished,ricciardo,7/1/1989,Australian,2016,20,11/13/2016,interlagos,São Paulo,Brazil,red_bull,Austrian,6.0,1,13,24623
2633,23342,967,817,9,6,8,8,4.0,71,01:25.5,181.363,Finished,ricciardo,7/1/1989,Australian,2016,20,11/13/2016,interlagos,São Paulo,Brazil,red_bull,Austrian,6.0,2,20,2008600
2634,23342,967,817,9,6,8,8,4.0,71,01:25.5,181.363,Finished,ricciardo,7/1/1989,Australian,2016,20,11/13/2016,interlagos,São Paulo,Brazil,red_bull,Austrian,6.0,3,28,1484725
2635,23342,967,817,9,6,8,8,4.0,71,01:25.5,181.363,Finished,ricciardo,7/1/1989,Australian,2016,20,11/13/2016,interlagos,São Paulo,Brazil,red_bull,Austrian,6.0,4,40,29621
2636,23342,967,817,9,6,8,8,4.0,71,01:25.5,181.363,Finished,ricciardo,7/1/1989,Australian,2016,20,11/13/2016,interlagos,São Paulo,Brazil,red_bull,Austrian,6.0,5,52,24521
2637,23337,967,830,9,4,3,3,15.0,71,01:25.3,181.846,Finished,max_verstappen,9/30/1997,Dutch,2016,20,11/13/2016,interlagos,São Paulo,Brazil,red_bull,Austrian,4.0,1,13,24186
2638,23337,967,830,9,4,3,3,15.0,71,01:25.3,181.846,Finished,max_verstappen,9/30/1997,Dutch,2016,20,11/13/2016,interlagos,São Paulo,Brazil,red_bull,Austrian,4.0,2,20,2009643
2639,23337,967,830,9,4,3,3,15.0,71,01:25.3,181.846,Finished,max_verstappen,9/30/1997,Dutch,2016,20,11/13/2016,interlagos,São Paulo,Brazil,red_bull,Austrian,4.0,3,28,1481433
2640,23337,967,830,9,4,3,3,15.0,71,01:25.3,181.846,Finished,max_verstappen,9/30/1997,Dutch,2016,20,11/13/2016,interlagos,São Paulo,Brazil,red_bull,Austrian,4.0,4,43,24435
2641,23337,967,830,9,4,3,3,15.0,71,01:25.3,181.846,Finished,max_verstappen,9/30/1997,Dutch,2016,20,11/13/2016,interlagos,São Paulo,Brazil,red_bull,Austrian,4.0,5,54,24041
2642,23747,987,817,9,14,6,6,8.0,71,01:12.0,215.363,Finished,ricciardo,7/1/1989,Australian,2017,19,11/12/2017,interlagos,São Paulo,Brazil,red_bull,Austrian,5.0,1,1,25946
2643,23747,987,817,9,14,6,6,8.0,71,01:12.0,215.363,Finished,ricciardo,7/1/1989,Australian,2017,19,11/12/2017,interlagos,São Paulo,Brazil,red_bull,Austrian,5.0,2,2,17929
2644,23747,987,817,9,14,6,6,8.0,71,01:12.0,215.363,Finished,ricciardo,7/1/1989,Australian,2017,19,11/12/2017,interlagos,São Paulo,Brazil,red_bull,Austrian,5.0,3,3,18129
2645,23747,987,817,9,14,6,6,8.0,71,01:12.0,215.363,Finished,ricciardo,7/1/1989,Australian,2017,19,11/12/2017,interlagos,São Paulo,Brazil,red_bull,Austrian,5.0,4,43,23484
2646,23746,987,830,9,4,5,5,10.0,71,01:11.0,218.349,Finished,max_verstappen,9/30/1997,Dutch,2017,19,11/12/2017,interlagos,São Paulo,Brazil,red_bull,Austrian,4.0,1,1,18827
2647,23746,987,830,9,4,5,5,10.0,71,01:11.0,218.349,Finished,max_verstappen,9/30/1997,Dutch,2017,19,11/12/2017,interlagos,São Paulo,Brazil,red_bull,Austrian,4.0,2,2,17913
2648,23746,987,830,9,4,5,5,10.0,71,01:11.0,218.349,Finished,max_verstappen,9/30/1997,Dutch,2017,19,11/12/2017,interlagos,São Paulo,Brazil,red_bull,Austrian,4.0,3,3,18017
2649,23746,987,830,9,4,5,5,10.0,71,01:11.0,218.349,Finished,max_verstappen,9/30/1997,Dutch,2017,19,11/12/2017,interlagos,São Paulo,Brazil,red_bull,Austrian,4.0,4,28,23180
2650,23746,987,830,9,4,5,5,10.0,71,01:11.0,218.349,Finished,max_verstappen,9/30/1997,Dutch,2017,19,11/12/2017,interlagos,São Paulo,Brazil,red_bull,Austrian,4.0,5,62,22644
2651,24166,1008,817,9,11,4,4,12.0,71,01:11.3,217.434,Finished,ricciardo,7/1/1989,Australian,2018,20,11/11/2018,interlagos,São Paulo,Brazil,red_bull,Austrian,6.0,1,39,23300
2652,24164,1008,830,9,5,2,2,18.0,71,01:11.6,216.72,Finished,max_verstappen,9/30/1997,Dutch,2018,20,11/11/2018,interlagos,São Paulo,Brazil,red_bull,Austrian,5.0,1,35,23432
2653,21691,879,17,9,3,4,4,12.0,71,01:18.9,196.6,Finished,webber,8/27/1976,Australian,2012,20,11/25/2012,interlagos,São Paulo,Brazil,red_bull,Austrian,3.0,1,9,23127
2654,21691,879,17,9,3,4,4,12.0,71,01:18.9,196.6,Finished,webber,8/27/1976,Australian,2012,20,11/25/2012,interlagos,São Paulo,Brazil,red_bull,Austrian,3.0,2,19,21232
2655,21691,879,17,9,3,4,4,12.0,71,01:18.9,196.6,Finished,webber,8/27/1976,Australian,2012,20,11/25/2012,interlagos,São Paulo,Brazil,red_bull,Austrian,3.0,3,55,21006
2656,21693,879,20,9,4,6,6,8.0,71,01:19.1,196.136,Finished,vettel,7/3/1987,German,2012,20,11/25/2012,interlagos,São Paulo,Brazil,red_bull,Austrian,4.0,1,10,20997
2657,21693,879,20,9,4,6,6,8.0,71,01:19.1,196.136,Finished,vettel,7/3/1987,German,2012,20,11/25/2012,interlagos,São Paulo,Brazil,red_bull,Austrian,4.0,2,19,22016
2658,21693,879,20,9,4,6,6,8.0,71,01:19.1,196.136,Finished,vettel,7/3/1987,German,2012,20,11/25/2012,interlagos,São Paulo,Brazil,red_bull,Austrian,4.0,3,52,21256
2659,21693,879,20,9,4,6,6,8.0,71,01:19.1,196.136,Finished,vettel,7/3/1987,German,2012,20,11/25/2012,interlagos,São Paulo,Brazil,red_bull,Austrian,4.0,4,54,28932
2660,21208,859,17,9,2,1,1,25.0,71,01:15.3,205.942,Finished,webber,8/27/1976,Australian,2011,19,11/27/2011,interlagos,São Paulo,Brazil,red_bull,Austrian,2.0,1,18,20755
2661,21208,859,17,9,2,1,1,25.0,71,01:15.3,205.942,Finished,webber,8/27/1976,Australian,2011,19,11/27/2011,interlagos,São Paulo,Brazil,red_bull,Austrian,2.0,2,38,20990
2662,21208,859,17,9,2,1,1,25.0,71,01:15.3,205.942,Finished,webber,8/27/1976,Australian,2011,19,11/27/2011,interlagos,São Paulo,Brazil,red_bull,Austrian,2.0,3,58,20781
2663,21209,859,20,9,1,2,2,18.0,71,01:16.1,203.906,Finished,vettel,7/3/1987,German,2011,19,11/27/2011,interlagos,São Paulo,Brazil,red_bull,Austrian,1.0,1,17,20927
2664,21209,859,20,9,1,2,2,18.0,71,01:16.1,203.906,Finished,vettel,7/3/1987,German,2011,19,11/27/2011,interlagos,São Paulo,Brazil,red_bull,Austrian,1.0,2,39,20652
2665,21209,859,20,9,1,2,2,18.0,71,01:16.1,203.906,Finished,vettel,7/3/1987,German,2011,19,11/27/2011,interlagos,São Paulo,Brazil,red_bull,Austrian,1.0,3,59,22094
2666,21307,863,17,9,3,4,4,12.0,57,01:37.4,199.956,Finished,webber,8/27/1976,Australian,2012,4,4/22/2012,bahrain,Sakhir,Bahrain,red_bull,Austrian,3.0,1,9,22236
2667,21307,863,17,9,3,4,4,12.0,57,01:37.4,199.956,Finished,webber,8/27/1976,Australian,2012,4,4/22/2012,bahrain,Sakhir,Bahrain,red_bull,Austrian,3.0,2,23,22649
2668,21307,863,17,9,3,4,4,12.0,57,01:37.4,199.956,Finished,webber,8/27/1976,Australian,2012,4,4/22/2012,bahrain,Sakhir,Bahrain,red_bull,Austrian,3.0,3,39,21705
2669,21304,863,20,9,1,1,1,25.0,57,01:36.4,202.151,Finished,vettel,7/3/1987,German,2012,4,4/22/2012,bahrain,Sakhir,Bahrain,red_bull,Austrian,1.0,1,11,22017
2670,21304,863,20,9,1,1,1,25.0,57,01:36.4,202.151,Finished,vettel,7/3/1987,German,2012,4,4/22/2012,bahrain,Sakhir,Bahrain,red_bull,Austrian,1.0,2,25,22717
2671,21304,863,20,9,1,1,1,25.0,57,01:36.4,202.151,Finished,vettel,7/3/1987,German,2012,4,4/22/2012,bahrain,Sakhir,Bahrain,red_bull,Austrian,1.0,3,39,21800
2672,21784,883,17,9,7,7,7,6.0,57,01:38.6,197.684,Finished,webber,8/27/1976,Australian,2013,4,4/21/2013,bahrain,Sakhir,Bahrain,red_bull,Austrian,5.0,1,8,21798
2673,21784,883,17,9,7,7,7,6.0,57,01:38.6,197.684,Finished,webber,8/27/1976,Australian,2013,4,4/21/2013,bahrain,Sakhir,Bahrain,red_bull,Austrian,5.0,2,21,21221
2674,21784,883,17,9,7,7,7,6.0,57,01:38.6,197.684,Finished,webber,8/27/1976,Australian,2013,4,4/21/2013,bahrain,Sakhir,Bahrain,red_bull,Austrian,5.0,3,37,21031
2675,21778,883,20,9,2,1,1,25.0,57,01:37.0,200.938,Finished,vettel,7/3/1987,German,2013,4,4/21/2013,bahrain,Sakhir,Bahrain,red_bull,Austrian,2.0,1,10,21660
2676,21778,883,20,9,2,1,1,25.0,57,01:37.0,200.938,Finished,vettel,7/3/1987,German,2013,4,4/21/2013,bahrain,Sakhir,Bahrain,red_bull,Austrian,2.0,2,25,21290
2677,21778,883,20,9,2,1,1,25.0,57,01:37.0,200.938,Finished,vettel,7/3/1987,German,2013,4,4/21/2013,bahrain,Sakhir,Bahrain,red_bull,Austrian,2.0,3,42,21906
2678,22179,902,20,9,10,6,6,8.0,57,01:39.3,196.181,Finished,vettel,7/3/1987,German,2014,3,4/6/2014,bahrain,Sakhir,Bahrain,red_bull,Austrian,11.0,1,16,24964
2679,22179,902,20,9,10,6,6,8.0,57,01:39.3,196.181,Finished,vettel,7/3/1987,German,2014,3,4/6/2014,bahrain,Sakhir,Bahrain,red_bull,Austrian,11.0,2,34,26186
2680,22177,902,817,9,13,4,4,12.0,57,01:39.3,196.266,Finished,ricciardo,7/1/1989,Australian,2014,3,4/6/2014,bahrain,Sakhir,Bahrain,red_bull,Austrian,3.0,1,18,24706
2681,22177,902,817,9,13,4,4,12.0,57,01:39.3,196.266,Finished,ricciardo,7/1/1989,Australian,2014,3,4/6/2014,bahrain,Sakhir,Bahrain,red_bull,Austrian,3.0,2,35,24816
2682,22601,929,817,9,7,6,6,8.0,57,01:38.9,196.903,Finished,ricciardo,7/1/1989,Australian,2015,4,4/19/2015,bahrain,Sakhir,Bahrain,red_bull,Austrian,7.0,1,14,25723
2683,22601,929,817,9,7,6,6,8.0,57,01:38.9,196.903,Finished,ricciardo,7/1/1989,Australian,2015,4,4/19/2015,bahrain,Sakhir,Bahrain,red_bull,Austrian,7.0,2,35,24943
2684,22604,929,826,9,17,9,9,2.0,56,01:38.7,197.348,+1 Lap,kvyat,4/26/1994,Russian,2015,4,4/19/2015,bahrain,Sakhir,Bahrain,red_bull,Austrian,17.0,1,15,25421
2685,22604,929,826,9,17,9,9,2.0,56,01:38.7,197.348,+1 Lap,kvyat,4/26/1994,Russian,2015,4,4/19/2015,bahrain,Sakhir,Bahrain,red_bull,Austrian,17.0,2,34,24692
2686,22942,949,817,9,5,4,4,12.0,57,01:36.1,202.814,Finished,ricciardo,7/1/1989,Australian,2016,2,4/3/2016,bahrain,Sakhir,Bahrain,red_bull,Austrian,5.0,1,6,24541
2687,22942,949,817,9,5,4,4,12.0,57,01:36.1,202.814,Finished,ricciardo,7/1/1989,Australian,2016,2,4/3/2016,bahrain,Sakhir,Bahrain,red_bull,Austrian,5.0,2,24,26631
2688,22942,949,817,9,5,4,4,12.0,57,01:36.1,202.814,Finished,ricciardo,7/1/1989,Australian,2016,2,4/3/2016,bahrain,Sakhir,Bahrain,red_bull,Austrian,5.0,3,42,24879
2689,22945,949,826,9,15,7,7,6.0,56,01:35.7,203.633,+1 Lap,kvyat,4/26/1994,Russian,2016,2,4/3/2016,bahrain,Sakhir,Bahrain,red_bull,Austrian,15.0,1,16,24419
2690,22945,949,826,9,15,7,7,6.0,56,01:35.7,203.633,+1 Lap,kvyat,4/26/1994,Russian,2016,2,4/3/2016,bahrain,Sakhir,Bahrain,red_bull,Austrian,15.0,2,34,24661
2691,22945,949,826,9,15,7,7,6.0,56,01:35.7,203.633,+1 Lap,kvyat,4/26/1994,Russian,2016,2,4/3/2016,bahrain,Sakhir,Bahrain,red_bull,Austrian,15.0,3,44,24224
2692,23423,971,817,9,4,5,5,10.0,57,01:33.5,208.387,Finished,ricciardo,7/1/1989,Australian,2017,3,4/16/2017,bahrain,Sakhir,Bahrain,red_bull,Austrian,4.0,1,13,25312
2693,23423,971,817,9,4,5,5,10.0,57,01:33.5,208.387,Finished,ricciardo,7/1/1989,Australian,2017,3,4/16/2017,bahrain,Sakhir,Bahrain,red_bull,Austrian,4.0,2,39,25200
2694,23436,971,830,9,6,R,18,0.0,11,01:36.7,201.52,Brakes,max_verstappen,9/30/1997,Dutch,2017,3,4/16/2017,bahrain,Sakhir,Bahrain,red_bull,Austrian,6.0,1,11,25174
2695,23820,990,830,9,15,R,19,0.0,3,\N,\N,Puncture,max_verstappen,9/30/1997,Dutch,2018,2,4/8/2018,bahrain,Sakhir,Bahrain,red_bull,Austrian,15.0,1,2,30381
2696,24226,1011,830,9,5,4,4,12.0,57,01:35.3,204.417,Finished,max_verstappen,9/30/1997,Dutch,2019,2,3/31/2019,bahrain,Sakhir,Bahrain,red_bull,Austrian,5.0,1,11,24199
2697,24226,1011,830,9,5,4,4,12.0,57,01:35.3,204.417,Finished,max_verstappen,9/30/1997,Dutch,2019,2,3/31/2019,bahrain,Sakhir,Bahrain,red_bull,Austrian,5.0,2,32,26729
2698,24230,1011,842,9,13,8,8,4.0,57,01:35.3,204.46,Finished,gasly,2/7/1996,French,2019,2,3/31/2019,bahrain,Sakhir,Bahrain,red_bull,Austrian,13.0,1,9,27557
2699,24230,1011,842,9,13,8,8,4.0,57,01:35.3,204.46,Finished,gasly,2/7/1996,French,2019,2,3/31/2019,bahrain,Sakhir,Bahrain,red_bull,Austrian,13.0,2,39,24484
2700,21382,866,17,9,4,7,7,6.0,70,01:17.1,203.544,Finished,webber,8/27/1976,Australian,2012,7,6/10/2012,villeneuve,Montreal,Canada,red_bull,Austrian,4.0,1,17,21199
2701,21382,866,17,9,4,7,7,6.0,70,01:17.1,203.544,Finished,webber,8/27/1976,Australian,2012,7,6/10/2012,villeneuve,Montreal,Canada,red_bull,Austrian,4.0,2,52,21254
2702,21379,866,20,9,1,4,4,12.0,70,01:15.8,207.249,Finished,vettel,7/3/1987,German,2012,7,6/10/2012,villeneuve,Montreal,Canada,red_bull,Austrian,1.0,1,16,21639
2703,21379,866,20,9,1,4,4,12.0,70,01:15.8,207.249,Finished,vettel,7/3/1987,German,2012,7,6/10/2012,villeneuve,Montreal,Canada,red_bull,Austrian,1.0,2,63,22428
2704,21847,886,17,9,5,4,4,12.0,70,01:16.2,206.08,Finished,webber,8/27/1976,Australian,2013,7,6/9/2013,villeneuve,Montreal,Canada,red_bull,Austrian,5.0,1,13,20716
2705,21847,886,17,9,5,4,4,12.0,70,01:16.2,206.08,Finished,webber,8/27/1976,Australian,2013,7,6/9/2013,villeneuve,Montreal,Canada,red_bull,Austrian,5.0,2,46,22709
2706,21844,886,20,9,1,1,1,25.0,70,01:16.6,205.06,Finished,vettel,7/3/1987,German,2013,7,6/9/2013,villeneuve,Montreal,Canada,red_bull,Austrian,1.0,1,16,20835
2707,21844,886,20,9,1,1,1,25.0,70,01:16.6,205.06,Finished,vettel,7/3/1987,German,2013,7,6/9/2013,villeneuve,Montreal,Canada,red_bull,Austrian,1.0,2,49,20898
2708,22668,932,817,9,9,13,13,0.0,69,01:19.1,198.578,+1 Lap,ricciardo,7/1/1989,Australian,2015,7,6/7/2015,villeneuve,Montreal,Canada,red_bull,Austrian,9.0,1,23,23997
2709,22664,932,826,9,8,9,9,2.0,69,01:18.0,201.153,+1 Lap,kvyat,4/26/1994,Russian,2015,7,6/7/2015,villeneuve,Montreal,Canada,red_bull,Austrian,8.0,1,27,23681
2710,23055,954,817,9,4,7,7,6.0,70,01:16.5,205.207,Finished,ricciardo,7/1/1989,Australian,2016,7,6/12/2016,villeneuve,Montreal,Canada,red_bull,Austrian,4.0,1,21,22872
2711,23055,954,817,9,4,7,7,6.0,70,01:16.5,205.207,Finished,ricciardo,7/1/1989,Australian,2016,7,6/12/2016,villeneuve,Montreal,Canada,red_bull,Austrian,4.0,2,38,24018
2712,23052,954,830,9,5,4,4,12.0,70,01:16.3,205.71,Finished,max_verstappen,9/30/1997,Dutch,2016,7,6/12/2016,villeneuve,Montreal,Canada,red_bull,Austrian,5.0,1,20,23586
2713,23052,954,830,9,5,4,4,12.0,70,01:16.3,205.71,Finished,max_verstappen,9/30/1997,Dutch,2016,7,6/12/2016,villeneuve,Montreal,Canada,red_bull,Austrian,5.0,2,46,22909
2714,23501,975,817,9,6,3,3,15.0,70,01:16.2,206.126,Finished,ricciardo,7/1/1989,Australian,2017,7,6/11/2017,villeneuve,Montreal,Canada,red_bull,Austrian,6.0,1,18,23309
2715,23905,995,817,9,6,4,4,12.0,68,01:14.2,211.701,Finished,ricciardo,7/1/1989,Australian,2018,7,6/10/2018,villeneuve,Montreal,Canada,red_bull,Austrian,6.0,1,17,23279
2716,23904,995,830,9,3,3,3,15.0,68,01:13.9,212.547,Finished,max_verstappen,9/30/1997,Dutch,2018,7,6/10/2018,villeneuve,Montreal,Canada,red_bull,Austrian,3.0,1,16,23137
2717,20922,847,17,9,4,3,3,15.0,70,01:19.6,197.3,Finished,webber,8/27/1976,Australian,2011,7,6/12/2011,villeneuve,Montreal,Canada,red_bull,Austrian,4.0,1,20,29546
2718,20922,847,17,9,4,3,3,15.0,70,01:19.6,197.3,Finished,webber,8/27/1976,Australian,2011,7,6/12/2011,villeneuve,Montreal,Canada,red_bull,Austrian,4.0,2,36,22402
2719,20922,847,17,9,4,3,3,15.0,70,01:19.6,197.3,Finished,webber,8/27/1976,Australian,2011,7,6/12/2011,villeneuve,Montreal,Canada,red_bull,Austrian,4.0,3,50,22770
2720,20921,847,20,9,1,2,2,18.0,70,01:17.2,203.317,Finished,vettel,7/3/1987,German,2011,7,6/12/2011,villeneuve,Montreal,Canada,red_bull,Austrian,1.0,1,20,23872
2721,20921,847,20,9,1,2,2,18.0,70,01:17.2,203.317,Finished,vettel,7/3/1987,German,2011,7,6/12/2011,villeneuve,Montreal,Canada,red_bull,Austrian,1.0,2,37,22958
2722,20921,847,20,9,1,2,2,18.0,70,01:17.2,203.317,Finished,vettel,7/3/1987,German,2011,7,6/12/2011,villeneuve,Montreal,Canada,red_bull,Austrian,1.0,3,53,22526
2723,22264,906,20,9,3,3,3,15.0,70,01:19.2,198.299,Finished,vettel,7/3/1987,German,2014,7,6/8/2014,villeneuve,Montreal,Canada,red_bull,Austrian,3.0,1,15,23904
2724,22264,906,20,9,3,3,3,15.0,70,01:19.2,198.299,Finished,vettel,7/3/1987,German,2014,7,6/8/2014,villeneuve,Montreal,Canada,red_bull,Austrian,3.0,2,36,23340
