,resultId,raceId,driverId,constructorId,grid,positionText,positionOrder,points,laps,fastestLapTime,fastestLapSpeed,status,driverRef,dob,nationality_x,year,round,name_x,date,circuitRef,location,country,constructorRef,nationality_y,position_quali,stop,lap,milliseconds,name,weather,SC Laps
3250,22789,939,834,209,20,14,14,0.0,59,01:55.3,158.127,+2 Laps,rossi,9/25/1991,American,2015,13,Singapore Grand Prix,9/20/2015,marina_bay,Marina Bay,Singapore,manor,British,20.0,2,36,32036,Singapore Grand Prix,Dry,10.0
3251,22790,939,829,209,19,15,15,0.0,59,01:55.9,157.338,+2 Laps,stevens,6/28/1991,British,2015,13,Singapore Grand Prix,9/20/2015,marina_bay,Marina Bay,Singapore,manor,British,19.0,1,14,30398,Singapore Grand Prix,Dry,10.0
3252,22790,939,829,209,19,15,15,0.0,59,01:55.9,157.338,+2 Laps,stevens,6/28/1991,British,2015,13,Singapore Grand Prix,9/20/2015,marina_bay,Marina Bay,Singapore,manor,British,19.0,2,37,37847,Singapore Grand Prix,Dry,10.0
3253,20825,843,1,1,3,1,1,25.0,56,\N,\N,Finished,hamilton,1/7/1985,British,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,mclaren,British,3.0,1,15,20878,Chinese Grand Prix,Dry,
3254,20825,843,1,1,3,1,1,25.0,56,\N,\N,Finished,hamilton,1/7/1985,British,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,mclaren,British,3.0,2,25,20533,Chinese Grand Prix,Dry,
3255,20825,843,1,1,3,1,1,25.0,56,\N,\N,Finished,hamilton,1/7/1985,British,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,mclaren,British,3.0,3,38,20567,Chinese Grand Prix,Dry,
3256,20828,843,18,1,2,4,4,12.0,56,\N,\N,Finished,button,1/19/1980,British,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,mclaren,British,2.0,1,14,23779,Chinese Grand Prix,Dry,
3257,20828,843,18,1,2,4,4,12.0,56,\N,\N,Finished,button,1/19/1980,British,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,mclaren,British,2.0,2,24,20758,Chinese Grand Prix,Dry,
3258,20828,843,18,1,2,4,4,12.0,56,\N,\N,Finished,button,1/19/1980,British,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,mclaren,British,2.0,3,37,21237,Chinese Grand Prix,Dry,
3259,20837,843,22,3,15,13,13,0.0,56,\N,\N,Finished,barrichello,5/23/1972,Brazilian,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,williams,British,15.0,1,16,21709,Chinese Grand Prix,Dry,
3260,20837,843,22,3,15,13,13,0.0,56,\N,\N,Finished,barrichello,5/23/1972,Brazilian,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,williams,British,15.0,2,35,21481,Chinese Grand Prix,Dry,
3261,20842,843,813,3,17,18,18,0.0,55,\N,\N,+1 Lap,maldonado,3/9/1985,Venezuelan,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,williams,British,17.0,1,10,23160,Chinese Grand Prix,Dry,
3262,20842,843,813,3,17,18,18,0.0,55,\N,\N,+1 Lap,maldonado,3/9/1985,Venezuelan,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,williams,British,17.0,2,25,22062,Chinese Grand Prix,Dry,
3263,20842,843,813,3,17,18,18,0.0,55,\N,\N,+1 Lap,maldonado,3/9/1985,Venezuelan,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,williams,British,17.0,3,40,27620,Chinese Grand Prix,Dry,
3264,20836,843,2,4,16,12,12,0.0,56,\N,\N,Finished,heidfeld,5/10/1977,German,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,renault,French,16.0,1,18,22216,Chinese Grand Prix,Dry,
3265,20836,843,2,4,16,12,12,0.0,56,\N,\N,Finished,heidfeld,5/10/1977,German,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,renault,French,16.0,2,30,21821,Chinese Grand Prix,Dry,
3266,20833,843,808,4,10,9,9,2.0,56,\N,\N,Finished,petrov,9/8/1984,Russian,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,renault,French,10.0,1,17,21981,Chinese Grand Prix,Dry,
3267,20833,843,808,4,10,9,9,2.0,56,\N,\N,Finished,petrov,9/8/1984,Russian,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,renault,French,10.0,2,37,22005,Chinese Grand Prix,Dry,
3268,20831,843,4,6,5,7,7,6.0,56,\N,\N,Finished,alonso,7/29/1981,Spanish,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,ferrari,Italian,5.0,1,16,22524,Chinese Grand Prix,Dry,
3269,20831,843,4,6,5,7,7,6.0,56,\N,\N,Finished,alonso,7/29/1981,Spanish,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,ferrari,Italian,5.0,2,32,21251,Chinese Grand Prix,Dry,
3270,20830,843,13,6,6,6,6,8.0,56,\N,\N,Finished,massa,4/25/1981,Brazilian,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,ferrari,Italian,6.0,1,15,21624,Chinese Grand Prix,Dry,
3271,20830,843,13,6,6,6,6,8.0,56,\N,\N,Finished,massa,4/25/1981,Brazilian,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,ferrari,Italian,6.0,2,33,21168,Chinese Grand Prix,Dry,
3272,20827,843,17,9,18,3,3,15.0,56,\N,\N,Finished,webber,8/27/1976,Australian,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,red_bull,Austrian,18.0,1,10,23442,Chinese Grand Prix,Dry,
3273,20827,843,17,9,18,3,3,15.0,56,\N,\N,Finished,webber,8/27/1976,Australian,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,red_bull,Austrian,18.0,2,25,21132,Chinese Grand Prix,Dry,
3274,20827,843,17,9,18,3,3,15.0,56,\N,\N,Finished,webber,8/27/1976,Australian,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,red_bull,Austrian,18.0,3,40,21091,Chinese Grand Prix,Dry,
3275,20826,843,20,9,1,2,2,18.0,56,\N,\N,Finished,vettel,7/3/1987,German,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,red_bull,Austrian,1.0,1,14,21995,Chinese Grand Prix,Dry,
3276,20826,843,20,9,1,2,2,18.0,56,\N,\N,Finished,vettel,7/3/1987,German,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,red_bull,Austrian,1.0,2,31,21533,Chinese Grand Prix,Dry,
3277,20838,843,67,5,9,14,14,0.0,56,\N,\N,Finished,buemi,10/31/1988,Swiss,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,toro_rosso,Italian,9.0,1,12,22010,Chinese Grand Prix,Dry,
3278,20838,843,67,5,9,14,14,0.0,56,\N,\N,Finished,buemi,10/31/1988,Swiss,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,toro_rosso,Italian,9.0,2,16,24722,Chinese Grand Prix,Dry,
3279,20838,843,67,5,9,14,14,0.0,56,\N,\N,Finished,buemi,10/31/1988,Swiss,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,toro_rosso,Italian,9.0,3,33,21928,Chinese Grand Prix,Dry,
3280,20848,843,153,5,7,R,24,0.0,9,\N,\N,Wheel,alguersuari,3/23/1990,Spanish,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,toro_rosso,Italian,7.0,1,9,22419,Chinese Grand Prix,Dry,
3281,20839,843,16,10,11,15,15,0.0,55,\N,\N,+1 Lap,sutil,1/11/1983,German,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,force_india,Indian,11.0,1,15,20989,Chinese Grand Prix,Dry,
3282,20839,843,16,10,11,15,15,0.0,55,\N,\N,+1 Lap,sutil,1/11/1983,German,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,force_india,Indian,11.0,2,30,21058,Chinese Grand Prix,Dry,
3283,20839,843,16,10,11,15,15,0.0,55,\N,\N,+1 Lap,sutil,1/11/1983,German,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,force_india,Indian,11.0,3,47,28708,Chinese Grand Prix,Dry,
3284,20835,843,814,10,8,11,11,0.0,56,\N,\N,Finished,resta,4/16/1986,British,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,force_india,Indian,8.0,1,11,21989,Chinese Grand Prix,Dry,
3285,20835,843,814,10,8,11,11,0.0,56,\N,\N,Finished,resta,4/16/1986,British,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,force_india,Indian,8.0,2,32,21218,Chinese Grand Prix,Dry,
3286,20829,843,3,131,4,5,5,10.0,56,\N,\N,Finished,rosberg,6/27/1985,German,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,mercedes,German,4.0,1,12,20771,Chinese Grand Prix,Dry,
3287,20829,843,3,131,4,5,5,10.0,56,\N,\N,Finished,rosberg,6/27/1985,German,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,mercedes,German,4.0,2,25,22005,Chinese Grand Prix,Dry,
3288,20829,843,3,131,4,5,5,10.0,56,\N,\N,Finished,rosberg,6/27/1985,German,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,mercedes,German,4.0,3,39,20720,Chinese Grand Prix,Dry,
3289,20832,843,30,131,14,8,8,4.0,56,\N,\N,Finished,michael_schumacher,1/3/1969,German,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,mercedes,German,14.0,1,10,20522,Chinese Grand Prix,Dry,
3290,20832,843,30,131,14,8,8,4.0,56,\N,\N,Finished,michael_schumacher,1/3/1969,German,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,mercedes,German,14.0,2,26,21964,Chinese Grand Prix,Dry,
3291,20832,843,30,131,14,8,8,4.0,56,\N,\N,Finished,michael_schumacher,1/3/1969,German,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,mercedes,German,14.0,3,39,21400,Chinese Grand Prix,Dry,
3292,20840,843,5,205,19,16,16,0.0,55,\N,\N,+1 Lap,kovalainen,10/19/1981,Finnish,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,lotus_racing,Malaysian,19.0,1,19,22485,Chinese Grand Prix,Dry,
3293,20840,843,5,205,19,16,16,0.0,55,\N,\N,+1 Lap,kovalainen,10/19/1981,Finnish,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,lotus_racing,Malaysian,19.0,2,40,21890,Chinese Grand Prix,Dry,
3294,20843,843,15,205,20,19,19,0.0,55,\N,\N,+1 Lap,trulli,7/13/1974,Italian,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,lotus_racing,Malaysian,20.0,1,20,23029,Chinese Grand Prix,Dry,
3295,20843,843,15,205,20,19,19,0.0,55,\N,\N,+1 Lap,trulli,7/13/1974,Italian,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,lotus_racing,Malaysian,20.0,2,42,22260,Chinese Grand Prix,Dry,
3296,20845,843,10,166,22,21,21,0.0,54,\N,\N,+2 Laps,glock,3/18/1982,German,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,virgin,British,22.0,1,16,22683,Chinese Grand Prix,Dry,
3297,20845,843,10,166,22,21,21,0.0,54,\N,\N,+2 Laps,glock,3/18/1982,German,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,virgin,British,22.0,2,28,21908,Chinese Grand Prix,Dry,
3298,20845,843,10,166,22,21,21,0.0,54,\N,\N,+2 Laps,glock,3/18/1982,German,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,virgin,British,22.0,3,39,33827,Chinese Grand Prix,Dry,
3299,20844,843,816,166,21,20,20,0.0,54,\N,\N,+2 Laps,ambrosio,12/27/1985,Belgian,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,virgin,British,21.0,1,20,22901,Chinese Grand Prix,Dry,
3300,20844,843,816,166,21,20,20,0.0,54,\N,\N,+2 Laps,ambrosio,12/27/1985,Belgian,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,virgin,British,21.0,2,34,22802,Chinese Grand Prix,Dry,
3301,20834,843,155,15,13,10,10,1.0,56,\N,\N,Finished,kobayashi,9/13/1986,Japanese,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,sauber,Swiss,13.0,1,14,21855,Chinese Grand Prix,Dry,
3302,20834,843,155,15,13,10,10,1.0,56,\N,\N,Finished,kobayashi,9/13/1986,Japanese,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,sauber,Swiss,13.0,2,30,21936,Chinese Grand Prix,Dry,
3303,20841,843,815,15,12,17,17,0.0,55,\N,\N,+1 Lap,perez,1/26/1990,Mexican,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,sauber,Swiss,12.0,1,16,21473,Chinese Grand Prix,Dry,
3304,20841,843,815,15,12,17,17,0.0,55,\N,\N,+1 Lap,perez,1/26/1990,Mexican,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,sauber,Swiss,12.0,2,36,23397,Chinese Grand Prix,Dry,
3305,20841,843,815,15,12,17,17,0.0,55,\N,\N,+1 Lap,perez,1/26/1990,Mexican,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,sauber,Swiss,12.0,3,48,13900,Chinese Grand Prix,Dry,
3306,20841,843,815,15,12,17,17,0.0,55,\N,\N,+1 Lap,perez,1/26/1990,Mexican,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,sauber,Swiss,12.0,4,50,28845,Chinese Grand Prix,Dry,
3307,20846,843,24,164,23,22,22,0.0,54,\N,\N,+2 Laps,liuzzi,8/6/1980,Italian,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,hrt,Spanish,23.0,1,9,14160,Chinese Grand Prix,Dry,
3308,20846,843,24,164,23,22,22,0.0,54,\N,\N,+2 Laps,liuzzi,8/6/1980,Italian,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,hrt,Spanish,23.0,2,21,24467,Chinese Grand Prix,Dry,
3309,20846,843,24,164,23,22,22,0.0,54,\N,\N,+2 Laps,liuzzi,8/6/1980,Italian,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,hrt,Spanish,23.0,3,45,23499,Chinese Grand Prix,Dry,
3310,20847,843,39,164,24,23,23,0.0,54,\N,\N,+2 Laps,karthikeyan,1/14/1977,Indian,2011,3,Chinese Grand Prix,4/17/2011,shanghai,Shanghai,China,hrt,Spanish,24.0,1,23,26049,Chinese Grand Prix,Dry,
3311,21282,862,1,1,7,3,3,15.0,56,01:40.5,195.201,Finished,hamilton,1/7/1985,British,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,mclaren,British,2.0,3,38,20177,Chinese Grand Prix,Dry,
3312,21282,862,1,1,7,3,3,15.0,56,01:40.5,195.201,Finished,hamilton,1/7/1985,British,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,mclaren,British,2.0,1,10,20903,Chinese Grand Prix,Dry,
3313,21282,862,1,1,7,3,3,15.0,56,01:40.5,195.201,Finished,hamilton,1/7/1985,British,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,mclaren,British,2.0,2,22,20691,Chinese Grand Prix,Dry,
3314,21281,862,18,1,5,2,2,18.0,56,01:40.4,195.411,Finished,button,1/19/1980,British,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,mclaren,British,6.0,3,39,26618,Chinese Grand Prix,Dry,
3315,21281,862,18,1,5,2,2,18.0,56,01:40.4,195.411,Finished,button,1/19/1980,British,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,mclaren,British,6.0,1,11,20563,Chinese Grand Prix,Dry,
3316,21281,862,18,1,5,2,2,18.0,56,01:40.4,195.411,Finished,button,1/19/1980,British,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,mclaren,British,6.0,2,24,20474,Chinese Grand Prix,Dry,
3317,21287,862,813,3,13,8,8,4.0,56,01:40.5,195.294,Finished,maldonado,3/9/1985,Venezuelan,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,williams,British,13.0,2,33,21229,Chinese Grand Prix,Dry,
3318,21287,862,813,3,13,8,8,4.0,56,01:40.5,195.294,Finished,maldonado,3/9/1985,Venezuelan,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,williams,British,13.0,1,11,21569,Chinese Grand Prix,Dry,
3319,21286,862,811,3,14,7,7,6.0,56,01:41.3,193.731,Finished,bruno_senna,10/15/1983,Brazilian,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,williams,British,14.0,2,29,21323,Chinese Grand Prix,Dry,
3320,21286,862,811,3,14,7,7,6.0,56,01:41.3,193.731,Finished,bruno_senna,10/15/1983,Brazilian,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,williams,British,14.0,1,12,21184,Chinese Grand Prix,Dry,
3321,21288,862,4,6,9,9,9,2.0,56,01:41.2,194.001,Finished,alonso,7/29/1981,Spanish,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,ferrari,Italian,9.0,2,27,20136,Chinese Grand Prix,Dry,
3322,21288,862,4,6,9,9,9,2.0,56,01:41.2,194.001,Finished,alonso,7/29/1981,Spanish,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,ferrari,Italian,9.0,3,38,20024,Chinese Grand Prix,Dry,
3323,21288,862,4,6,9,9,9,2.0,56,01:41.2,194.001,Finished,alonso,7/29/1981,Spanish,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,ferrari,Italian,9.0,1,12,20296,Chinese Grand Prix,Dry,
3324,21292,862,13,6,12,13,13,0.0,56,01:41.2,193.832,Finished,massa,4/25/1981,Brazilian,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,ferrari,Italian,12.0,2,41,20051,Chinese Grand Prix,Dry,
3325,21292,862,13,6,12,13,13,0.0,56,01:41.2,193.832,Finished,massa,4/25/1981,Brazilian,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,ferrari,Italian,12.0,1,18,20250,Chinese Grand Prix,Dry,
3326,21283,862,17,9,6,4,4,12.0,56,01:40.5,195.279,Finished,webber,8/27/1976,Australian,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,red_bull,Austrian,7.0,3,34,20471,Chinese Grand Prix,Dry,
3327,21283,862,17,9,6,4,4,12.0,56,01:40.5,195.279,Finished,webber,8/27/1976,Australian,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,red_bull,Austrian,7.0,1,6,20474,Chinese Grand Prix,Dry,
3328,21283,862,17,9,6,4,4,12.0,56,01:40.5,195.279,Finished,webber,8/27/1976,Australian,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,red_bull,Austrian,7.0,2,21,20377,Chinese Grand Prix,Dry,
3329,21284,862,20,9,11,5,5,10.0,56,01:40.6,195.063,Finished,vettel,7/3/1987,German,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,red_bull,Austrian,11.0,2,31,21146,Chinese Grand Prix,Dry,
3330,21284,862,20,9,11,5,5,10.0,56,01:40.6,195.063,Finished,vettel,7/3/1987,German,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,red_bull,Austrian,11.0,1,9,21449,Chinese Grand Prix,Dry,
3331,21296,862,817,5,17,17,17,0.0,56,01:41.3,193.811,Finished,ricciardo,7/1/1989,Australian,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,toro_rosso,Italian,17.0,2,33,22318,Chinese Grand Prix,Dry,
3332,21296,862,817,5,17,17,17,0.0,56,01:41.3,193.811,Finished,ricciardo,7/1/1989,Australian,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,toro_rosso,Italian,17.0,1,17,21884,Chinese Grand Prix,Dry,
3333,21295,862,818,5,24,16,16,0.0,56,01:40.0,196.198,Finished,vergne,4/25/1990,French,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,toro_rosso,Italian,18.0,2,28,23623,Chinese Grand Prix,Dry,
3334,21295,862,818,5,24,16,16,0.0,56,01:40.0,196.198,Finished,vergne,4/25/1990,French,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,toro_rosso,Italian,18.0,3,41,22531,Chinese Grand Prix,Dry,
3335,21295,862,818,5,24,16,16,0.0,56,01:40.0,196.198,Finished,vergne,4/25/1990,French,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,toro_rosso,Italian,18.0,1,11,22835,Chinese Grand Prix,Dry,
3336,21294,862,807,10,16,15,15,0.0,56,01:41.0,194.337,Finished,hulkenberg,8/19/1987,German,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,force_india,Indian,16.0,2,30,21027,Chinese Grand Prix,Dry,
3337,21294,862,807,10,16,15,15,0.0,56,01:41.0,194.337,Finished,hulkenberg,8/19/1987,German,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,force_india,Indian,16.0,1,9,32407,Chinese Grand Prix,Dry,
3338,21291,862,814,10,15,12,12,0.0,56,01:41.5,193.339,Finished,resta,4/16/1986,British,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,force_india,Indian,15.0,2,32,21006,Chinese Grand Prix,Dry,
3339,21291,862,814,10,15,12,12,0.0,56,01:41.5,193.339,Finished,resta,4/16/1986,British,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,force_india,Indian,15.0,1,11,20387,Chinese Grand Prix,Dry,
3340,21280,862,3,131,1,1,1,25.0,56,01:41.0,194.356,Finished,rosberg,6/27/1985,German,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,mercedes,German,1.0,2,34,20645,Chinese Grand Prix,Dry,
3341,21280,862,3,131,1,1,1,25.0,56,01:41.0,194.356,Finished,rosberg,6/27/1985,German,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,mercedes,German,1.0,1,13,21113,Chinese Grand Prix,Dry,
3342,21303,862,30,131,2,R,24,0.0,12,01:44.1,188.49,Wheel nut,michael_schumacher,1/3/1969,German,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,mercedes,German,3.0,1,12,21746,Chinese Grand Prix,Dry,
3343,21289,862,155,15,3,10,10,1.0,56,01:40.0,196.314,Finished,kobayashi,9/13/1986,Japanese,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,sauber,Swiss,4.0,3,38,21795,Chinese Grand Prix,Dry,
3344,21289,862,155,15,3,10,10,1.0,56,01:40.0,196.314,Finished,kobayashi,9/13/1986,Japanese,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,sauber,Swiss,4.0,1,9,21551,Chinese Grand Prix,Dry,
3345,21289,862,155,15,3,10,10,1.0,56,01:40.0,196.314,Finished,kobayashi,9/13/1986,Japanese,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,sauber,Swiss,4.0,2,25,21012,Chinese Grand Prix,Dry,
3346,21290,862,815,15,8,11,11,0.0,56,01:41.1,194.156,Finished,perez,1/26/1990,Mexican,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,sauber,Swiss,8.0,2,35,22565,Chinese Grand Prix,Dry,
3347,21290,862,815,15,8,11,11,0.0,56,01:41.1,194.156,Finished,perez,1/26/1990,Mexican,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,sauber,Swiss,8.0,1,16,23009,Chinese Grand Prix,Dry,
3348,21300,862,37,164,22,21,21,0.0,55,01:43.6,189.398,+1 Lap,rosa,2/24/1971,Spanish,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,hrt,Spanish,23.0,2,31,23488,Chinese Grand Prix,Dry,
3349,21300,862,37,164,22,21,21,0.0,55,01:43.6,189.398,+1 Lap,rosa,2/24/1971,Spanish,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,hrt,Spanish,23.0,1,17,23634,Chinese Grand Prix,Dry,
3350,21301,862,39,164,23,22,22,0.0,54,01:43.9,188.806,+2 Laps,karthikeyan,1/14/1977,Indian,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,hrt,Spanish,24.0,2,32,23151,Chinese Grand Prix,Dry,
3351,21301,862,39,164,23,22,22,0.0,54,01:43.9,188.806,+2 Laps,karthikeyan,1/14/1977,Indian,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,hrt,Spanish,24.0,1,16,24937,Chinese Grand Prix,Dry,
3352,21302,862,5,207,18,23,23,0.0,53,01:41.2,193.928,+3 Laps,kovalainen,10/19/1981,Finnish,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,caterham,Malaysian,19.0,2,28,22606,Chinese Grand Prix,Dry,
3353,21302,862,5,207,18,23,23,0.0,53,01:41.2,193.928,+3 Laps,kovalainen,10/19/1981,Finnish,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,caterham,Malaysian,19.0,3,29,37748,Chinese Grand Prix,Dry,
3354,21302,862,5,207,18,23,23,0.0,53,01:41.2,193.928,+3 Laps,kovalainen,10/19/1981,Finnish,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,caterham,Malaysian,19.0,1,12,22713,Chinese Grand Prix,Dry,
3355,21297,862,808,207,19,18,18,0.0,55,01:42.4,191.664,+1 Lap,petrov,9/8/1984,Russian,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,caterham,Malaysian,20.0,2,29,22007,Chinese Grand Prix,Dry,
3356,21297,862,808,207,19,18,18,0.0,55,01:42.4,191.664,+1 Lap,petrov,9/8/1984,Russian,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,caterham,Malaysian,20.0,1,10,21851,Chinese Grand Prix,Dry,
3357,21293,862,8,208,4,14,14,0.0,56,01:41.8,192.777,Finished,raikkonen,10/17/1979,Finnish,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,lotus_f1,British,5.0,2,28,21494,Chinese Grand Prix,Dry,
3358,21293,862,8,208,4,14,14,0.0,56,01:41.8,192.777,Finished,raikkonen,10/17/1979,Finnish,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,lotus_f1,British,5.0,1,10,21433,Chinese Grand Prix,Dry,
3359,21285,862,154,208,10,6,6,8.0,56,01:41.1,194.062,Finished,grosjean,4/17/1986,French,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,lotus_f1,British,10.0,2,32,25835,Chinese Grand Prix,Dry,
3360,21285,862,154,208,10,6,6,8.0,56,01:41.1,194.062,Finished,grosjean,4/17/1986,French,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,lotus_f1,British,10.0,1,11,21184,Chinese Grand Prix,Dry,
3361,21298,862,10,206,20,19,19,0.0,55,01:42.7,190.987,+1 Lap,glock,3/18/1982,German,2012,3,Chinese Grand Prix,4/15/2012,shanghai,Shanghai,China,marussia,Russian,21.0,2,36,21515,Chinese Grand Prix,Dry,
