,resultId,raceId,driverId,constructorId,grid,positionText,positionOrder,points,laps,fastestLapTime,fastestLapSpeed,status,driverRef,dob,nationality_x,year,round,name_x,date,circuitRef,location,country,constructorRef,nationality_y,position_quali,stop,lap,milliseconds,name_x,clusters,name_y,weather,SC Laps
1081,22891,944,4,1,20,15,15,0.0,70,01:16.5,202.726,+1 Lap,alonso,7/29/1981,Spanish,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,mclaren,British,20.0,2,32,23218,Brazilian Grand Prix,3,Brazilian Grand Prix,Dry,
1082,22891,944,4,1,20,15,15,0.0,70,01:16.5,202.726,+1 Lap,alonso,7/29/1981,Spanish,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,mclaren,British,20.0,3,52,23810,Brazilian Grand Prix,3,Brazilian Grand Prix,Dry,
1083,22890,944,18,1,16,14,14,0.0,70,01:16.3,203.252,+1 Lap,button,1/19/1980,British,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,mclaren,British,17.0,1,12,23242,Brazilian Grand Prix,3,Brazilian Grand Prix,Dry,
1084,22890,944,18,1,16,14,14,0.0,70,01:16.3,203.252,+1 Lap,button,1/19/1980,British,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,mclaren,British,17.0,2,31,24265,Brazilian Grand Prix,3,Brazilian Grand Prix,Dry,
1085,22890,944,18,1,16,14,14,0.0,70,01:16.3,203.252,+1 Lap,button,1/19/1980,British,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,mclaren,British,17.0,3,51,23402,Brazilian Grand Prix,3,Brazilian Grand Prix,Dry,
1086,22896,944,13,3,8,E,20,0.0,70,01:15.7,204.803,Excluded,massa,4/25/1981,Brazilian,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,williams,British,8.0,1,10,23887,Brazilian Grand Prix,1,Brazilian Grand Prix,Dry,
1087,22896,944,13,3,8,E,20,0.0,70,01:15.7,204.803,Excluded,massa,4/25/1981,Brazilian,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,williams,British,8.0,2,38,23927,Brazilian Grand Prix,1,Brazilian Grand Prix,Dry,
1088,22896,944,13,3,8,E,20,0.0,70,01:15.7,204.803,Excluded,massa,4/25/1981,Brazilian,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,williams,British,8.0,3,55,23401,Brazilian Grand Prix,1,Brazilian Grand Prix,Dry,
1089,22881,944,822,3,7,5,5,10.0,70,01:16.0,204.005,+1 Lap,bottas,8/28/1989,Finnish,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,williams,British,4.0,1,11,23736,Brazilian Grand Prix,2,Brazilian Grand Prix,Dry,
1090,22881,944,822,3,7,5,5,10.0,70,01:16.0,204.005,+1 Lap,bottas,8/28/1989,Finnish,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,williams,British,4.0,2,41,24913,Brazilian Grand Prix,2,Brazilian Grand Prix,Dry,
1091,22880,944,8,6,4,4,4,12.0,71,01:15.4,205.691,Finished,raikkonen,10/17/1979,Finnish,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,ferrari,Italian,5.0,1,12,23293,Brazilian Grand Prix,2,Brazilian Grand Prix,Dry,
1092,22880,944,8,6,4,4,4,12.0,71,01:15.4,205.691,Finished,raikkonen,10/17/1979,Finnish,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,ferrari,Italian,5.0,2,46,25308,Brazilian Grand Prix,2,Brazilian Grand Prix,Dry,
1093,22879,944,20,6,3,3,3,15.0,71,01:15.0,206.705,Finished,vettel,7/3/1987,German,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,ferrari,Italian,3.0,1,13,23801,Brazilian Grand Prix,1,Brazilian Grand Prix,Dry,
1094,22879,944,20,6,3,3,3,15.0,71,01:15.0,206.705,Finished,vettel,7/3/1987,German,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,ferrari,Italian,3.0,2,32,23474,Brazilian Grand Prix,1,Brazilian Grand Prix,Dry,
1095,22879,944,20,6,3,3,3,15.0,71,01:15.0,206.705,Finished,vettel,7/3/1987,German,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,ferrari,Italian,3.0,3,47,23861,Brazilian Grand Prix,1,Brazilian Grand Prix,Dry,
1096,22887,944,817,9,19,11,11,0.0,70,01:16.3,203.273,+1 Lap,ricciardo,7/1/1989,Australian,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,red_bull,Austrian,9.0,1,3,23937,Brazilian Grand Prix,3,Brazilian Grand Prix,Dry,
1097,22887,944,817,9,19,11,11,0.0,70,01:16.3,203.273,+1 Lap,ricciardo,7/1/1989,Australian,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,red_bull,Austrian,9.0,2,28,23979,Brazilian Grand Prix,3,Brazilian Grand Prix,Dry,
1098,22887,944,817,9,19,11,11,0.0,70,01:16.3,203.273,+1 Lap,ricciardo,7/1/1989,Australian,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,red_bull,Austrian,9.0,3,52,24775,Brazilian Grand Prix,3,Brazilian Grand Prix,Dry,
1099,22883,944,826,9,6,7,7,6.0,70,01:16.5,202.776,+1 Lap,kvyat,4/26/1994,Russian,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,red_bull,Austrian,7.0,1,10,24155,Brazilian Grand Prix,2,Brazilian Grand Prix,Dry,
1100,22883,944,826,9,6,7,7,6.0,70,01:16.5,202.776,+1 Lap,kvyat,4/26/1994,Russian,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,red_bull,Austrian,7.0,2,39,23630,Brazilian Grand Prix,2,Brazilian Grand Prix,Dry,
1101,22882,944,807,10,5,6,6,8.0,70,01:16.8,202.052,+1 Lap,hulkenberg,8/19/1987,German,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,force_india,Indian,6.0,1,9,24009,Brazilian Grand Prix,2,Brazilian Grand Prix,Dry,
1102,22882,944,807,10,5,6,6,8.0,70,01:16.8,202.052,+1 Lap,hulkenberg,8/19/1987,German,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,force_india,Indian,6.0,2,35,24199,Brazilian Grand Prix,2,Brazilian Grand Prix,Dry,
1103,22888,944,815,10,11,12,12,0.0,70,01:16.0,204.191,+1 Lap,perez,1/26/1990,Mexican,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,force_india,Indian,13.0,1,10,23854,Brazilian Grand Prix,3,Brazilian Grand Prix,Dry,
1104,22888,944,815,10,11,12,12,0.0,70,01:16.0,204.191,+1 Lap,perez,1/26/1990,Mexican,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,force_india,Indian,13.0,2,33,23609,Brazilian Grand Prix,3,Brazilian Grand Prix,Dry,
1105,22888,944,815,10,11,12,12,0.0,70,01:16.0,204.191,+1 Lap,perez,1/26/1990,Mexican,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,force_india,Indian,13.0,3,51,23732,Brazilian Grand Prix,3,Brazilian Grand Prix,Dry,
1106,22878,944,1,131,2,2,2,18.0,71,01:14.8,207.296,Finished,hamilton,1/7/1985,British,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,mercedes,German,2.0,1,14,24328,Brazilian Grand Prix,1,Brazilian Grand Prix,Dry,
1107,22878,944,1,131,2,2,2,18.0,71,01:14.8,207.296,Finished,hamilton,1/7/1985,British,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,mercedes,German,2.0,2,34,23148,Brazilian Grand Prix,1,Brazilian Grand Prix,Dry,
1108,22878,944,1,131,2,2,2,18.0,71,01:14.8,207.296,Finished,hamilton,1/7/1985,British,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,mercedes,German,2.0,3,49,22936,Brazilian Grand Prix,1,Brazilian Grand Prix,Dry,
1109,22877,944,3,131,1,1,1,25.0,71,01:15.0,206.95,Finished,rosberg,6/27/1985,German,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,mercedes,German,1.0,1,13,25039,Brazilian Grand Prix,1,Brazilian Grand Prix,Dry,
1110,22877,944,3,131,1,1,1,25.0,71,01:15.0,206.95,Finished,rosberg,6/27/1985,German,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,mercedes,German,1.0,2,33,23321,Brazilian Grand Prix,1,Brazilian Grand Prix,Dry,
1111,22877,944,3,131,1,1,1,25.0,71,01:15.0,206.95,Finished,rosberg,6/27/1985,German,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,mercedes,German,1.0,3,48,23046,Brazilian Grand Prix,1,Brazilian Grand Prix,Dry,
1112,22892,944,828,15,12,16,16,0.0,69,01:15.8,204.678,+2 Laps,ericsson,9/2/1990,Swedish,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,sauber,Swiss,14.0,1,12,24699,Brazilian Grand Prix,3,Brazilian Grand Prix,Dry,
1113,22892,944,828,15,12,16,16,0.0,69,01:15.8,204.678,+2 Laps,ericsson,9/2/1990,Swedish,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,sauber,Swiss,14.0,2,32,29148,Brazilian Grand Prix,3,Brazilian Grand Prix,Dry,
1114,22892,944,828,15,12,16,16,0.0,69,01:15.8,204.678,+2 Laps,ericsson,9/2/1990,Swedish,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,sauber,Swiss,14.0,3,53,25102,Brazilian Grand Prix,3,Brazilian Grand Prix,Dry,
1115,22889,944,831,15,13,13,13,0.0,70,01:16.8,202,+1 Lap,nasr,8/21/1992,Brazilian,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,sauber,Swiss,11.0,1,14,25529,Brazilian Grand Prix,2,Brazilian Grand Prix,Dry,
1116,22889,944,831,15,13,13,13,0.0,70,01:16.8,202,+1 Lap,nasr,8/21/1992,Brazilian,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,sauber,Swiss,11.0,2,39,24491,Brazilian Grand Prix,2,Brazilian Grand Prix,Dry,
1117,22884,944,154,208,14,8,8,4.0,70,01:15.7,204.813,+1 Lap,grosjean,4/17/1986,French,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,lotus_f1,British,15.0,1,10,24475,Brazilian Grand Prix,3,Brazilian Grand Prix,Dry,
1118,22884,944,154,208,14,8,8,4.0,70,01:15.7,204.813,+1 Lap,grosjean,4/17/1986,French,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,lotus_f1,British,15.0,2,35,23787,Brazilian Grand Prix,3,Brazilian Grand Prix,Dry,
1119,22884,944,154,208,14,8,8,4.0,70,01:15.7,204.813,+1 Lap,grosjean,4/17/1986,French,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,lotus_f1,British,15.0,3,54,23958,Brazilian Grand Prix,3,Brazilian Grand Prix,Dry,
1120,22886,944,813,208,15,10,10,1.0,70,01:16.4,203.164,+1 Lap,maldonado,3/9/1985,Venezuelan,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,lotus_f1,British,16.0,1,25,24115,Brazilian Grand Prix,4,Brazilian Grand Prix,Dry,
1121,22886,944,813,208,15,10,10,1.0,70,01:16.4,203.164,+1 Lap,maldonado,3/9/1985,Venezuelan,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,lotus_f1,British,16.0,2,44,30082,Brazilian Grand Prix,4,Brazilian Grand Prix,Dry,
1122,22894,944,834,209,17,18,18,0.0,67,01:18.6,197.316,+4 Laps,rossi,9/25/1991,American,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,manor,British,18.0,1,14,25492,Brazilian Grand Prix,2,Brazilian Grand Prix,Dry,
1123,22894,944,834,209,17,18,18,0.0,67,01:18.6,197.316,+4 Laps,rossi,9/25/1991,American,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,manor,British,18.0,2,41,26706,Brazilian Grand Prix,2,Brazilian Grand Prix,Dry,
1124,22893,944,829,209,18,17,17,0.0,67,01:19.1,196.116,+4 Laps,stevens,6/28/1991,British,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,manor,British,19.0,1,15,25547,Brazilian Grand Prix,2,Brazilian Grand Prix,Dry,
1125,22893,944,829,209,18,17,17,0.0,67,01:19.1,196.116,+4 Laps,stevens,6/28/1991,British,2015,18,Brazilian Grand Prix,11/15/2015,interlagos,São Paulo,Brazil,manor,British,19.0,2,40,27095,Brazilian Grand Prix,2,Brazilian Grand Prix,Dry,
1126,23344,967,4,1,10,10,10,1.0,71,01:27.1,178.09,Finished,alonso,7/29/1981,Spanish,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,mclaren,British,10.0,1,9,24821,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1127,23344,967,4,1,10,10,10,1.0,71,01:27.1,178.09,Finished,alonso,7/29/1981,Spanish,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,mclaren,British,10.0,2,20,2008789,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1128,23344,967,4,1,10,10,10,1.0,71,01:27.1,178.09,Finished,alonso,7/29/1981,Spanish,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,mclaren,British,10.0,3,28,1483818,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1129,23350,967,18,1,17,16,16,0.0,71,01:27.0,178.338,Finished,button,1/19/1980,British,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,mclaren,British,17.0,1,8,24192,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1130,23350,967,18,1,17,16,16,0.0,71,01:27.0,178.338,Finished,button,1/19/1980,British,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,mclaren,British,17.0,2,20,2010062,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1131,23350,967,18,1,17,16,16,0.0,71,01:27.0,178.338,Finished,button,1/19/1980,British,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,mclaren,British,17.0,3,28,1484987,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1132,23350,967,18,1,17,16,16,0.0,71,01:27.0,178.338,Finished,button,1/19/1980,British,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,mclaren,British,17.0,4,34,25006,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1133,23350,967,18,1,17,16,16,0.0,71,01:27.0,178.338,Finished,button,1/19/1980,British,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,mclaren,British,17.0,5,44,24754,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1134,23352,967,13,3,13,R,18,0.0,46,01:26.8,178.782,Collision,massa,4/25/1981,Brazilian,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,williams,British,13.0,1,9,29421,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1135,23352,967,13,3,13,R,18,0.0,46,01:26.8,178.782,Collision,massa,4/25/1981,Brazilian,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,williams,British,13.0,2,20,2009630,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1136,23352,967,13,3,13,R,18,0.0,46,01:26.8,178.782,Collision,massa,4/25/1981,Brazilian,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,williams,British,13.0,3,28,1485969,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1137,23352,967,13,3,13,R,18,0.0,46,01:26.8,178.782,Collision,massa,4/25/1981,Brazilian,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,williams,British,13.0,4,31,29754,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1138,23345,967,822,3,11,11,11,0.0,71,01:26.1,180.246,Finished,bottas,8/28/1989,Finnish,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,williams,British,11.0,1,9,24724,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1139,23345,967,822,3,11,11,11,0.0,71,01:26.1,180.246,Finished,bottas,8/28/1989,Finnish,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,williams,British,11.0,2,20,2008595,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1140,23345,967,822,3,11,11,11,0.0,71,01:26.1,180.246,Finished,bottas,8/28/1989,Finnish,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,williams,British,11.0,3,28,1483957,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1141,23345,967,822,3,11,11,11,0.0,71,01:26.1,180.246,Finished,bottas,8/28/1989,Finnish,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,williams,British,11.0,4,38,24994,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1142,23339,967,20,6,5,5,5,10.0,71,01:26.2,179.968,Finished,vettel,7/3/1987,German,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,ferrari,Italian,5.0,1,10,29981,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1143,23339,967,20,6,5,5,5,10.0,71,01:26.2,179.968,Finished,vettel,7/3/1987,German,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,ferrari,Italian,5.0,2,20,2010637,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1144,23339,967,20,6,5,5,5,10.0,71,01:26.2,179.968,Finished,vettel,7/3/1987,German,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,ferrari,Italian,5.0,3,28,1483923,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1145,23342,967,817,9,6,8,8,4.0,71,01:25.5,181.363,Finished,ricciardo,7/1/1989,Australian,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,red_bull,Austrian,6.0,1,13,24623,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1146,23342,967,817,9,6,8,8,4.0,71,01:25.5,181.363,Finished,ricciardo,7/1/1989,Australian,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,red_bull,Austrian,6.0,2,20,2008600,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1147,23342,967,817,9,6,8,8,4.0,71,01:25.5,181.363,Finished,ricciardo,7/1/1989,Australian,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,red_bull,Austrian,6.0,3,28,1484725,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1148,23342,967,817,9,6,8,8,4.0,71,01:25.5,181.363,Finished,ricciardo,7/1/1989,Australian,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,red_bull,Austrian,6.0,4,40,29621,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1149,23342,967,817,9,6,8,8,4.0,71,01:25.5,181.363,Finished,ricciardo,7/1/1989,Australian,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,red_bull,Austrian,6.0,5,52,24521,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1150,23347,967,826,5,14,13,13,0.0,71,01:27.5,177.333,Finished,kvyat,4/26/1994,Russian,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,toro_rosso,Italian,14.0,1,9,25758,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1151,23347,967,826,5,14,13,13,0.0,71,01:27.5,177.333,Finished,kvyat,4/26/1994,Russian,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,toro_rosso,Italian,14.0,2,17,25355,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1152,23347,967,826,5,14,13,13,0.0,71,01:27.5,177.333,Finished,kvyat,4/26/1994,Russian,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,toro_rosso,Italian,14.0,3,20,2011266,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1153,23347,967,826,5,14,13,13,0.0,71,01:27.5,177.333,Finished,kvyat,4/26/1994,Russian,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,toro_rosso,Italian,14.0,4,28,1484388,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1154,23340,967,832,5,15,6,6,8.0,71,01:27.2,177.99,Finished,sainz,9/1/1994,Spanish,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,toro_rosso,Italian,15.0,1,20,2008828,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1155,23340,967,832,5,15,6,6,8.0,71,01:27.2,177.99,Finished,sainz,9/1/1994,Spanish,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,toro_rosso,Italian,15.0,2,28,1483053,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1156,23341,967,807,10,8,7,7,6.0,71,01:26.7,178.862,Finished,hulkenberg,8/19/1987,German,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,force_india,Indian,8.0,1,20,2008504,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1157,23341,967,807,10,8,7,7,6.0,71,01:26.7,178.862,Finished,hulkenberg,8/19/1987,German,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,force_india,Indian,8.0,2,22,24282,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1158,23341,967,807,10,8,7,7,6.0,71,01:26.7,178.862,Finished,hulkenberg,8/19/1987,German,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,force_india,Indian,8.0,3,28,1485304,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1159,23338,967,815,10,9,4,4,12.0,71,01:27.1,178.113,Finished,perez,1/26/1990,Mexican,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,force_india,Indian,9.0,1,20,2008398,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1160,23338,967,815,10,9,4,4,12.0,71,01:27.1,178.113,Finished,perez,1/26/1990,Mexican,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,force_india,Indian,9.0,2,28,1482290,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1161,23335,967,1,131,1,1,1,25.0,71,01:25.6,181.137,Finished,hamilton,1/7/1985,British,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,mercedes,German,1.0,1,20,2010361,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1162,23335,967,1,131,1,1,1,25.0,71,01:25.6,181.137,Finished,hamilton,1/7/1985,British,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,mercedes,German,1.0,2,28,1482048,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1163,23336,967,3,131,2,2,2,18.0,71,01:26.2,179.912,Finished,rosberg,6/27/1985,German,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,mercedes,German,2.0,1,20,2009747,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1164,23336,967,3,131,2,2,2,18.0,71,01:26.2,179.912,Finished,rosberg,6/27/1985,German,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,mercedes,German,2.0,2,28,1481624,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1165,23355,967,828,15,20,R,21,0.0,11,01:31.3,169.97,Collision,ericsson,9/2/1990,Swedish,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,sauber,Swiss,21.0,1,9,25395,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1166,23343,967,831,15,21,9,9,2.0,71,01:27.5,177.189,Finished,nasr,8/21/1992,Brazilian,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,sauber,Swiss,22.0,1,20,2008206,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1167,23343,967,831,15,21,9,9,2.0,71,01:27.5,177.189,Finished,nasr,8/21/1992,Brazilian,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,sauber,Swiss,22.0,2,28,1483214,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1168,23351,967,821,210,12,R,17,0.0,60,01:27.8,176.668,Retired,gutierrez,8/5/1991,Mexican,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,haas,American,12.0,1,12,25147,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1169,23351,967,821,210,12,R,17,0.0,60,01:27.8,176.668,Retired,gutierrez,8/5/1991,Mexican,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,haas,American,12.0,2,20,2011147,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1170,23351,967,821,210,12,R,17,0.0,60,01:27.8,176.668,Retired,gutierrez,8/5/1991,Mexican,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,haas,American,12.0,3,28,1484444,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1171,23351,967,821,210,12,R,17,0.0,60,01:27.8,176.668,Retired,gutierrez,8/5/1991,Mexican,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,haas,American,12.0,4,47,17835,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1172,23346,967,839,209,22,12,12,0.0,71,01:27.8,176.686,Finished,ocon,9/17/1996,French,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,manor,British,20.0,1,20,2009052,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1173,23346,967,839,209,22,12,12,0.0,71,01:27.8,176.686,Finished,ocon,9/17/1996,French,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,manor,British,20.0,2,28,1485092,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1174,23349,967,836,209,19,15,15,0.0,71,01:27.9,176.439,Finished,wehrlein,10/18/1994,German,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,manor,British,19.0,1,20,2008464,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
1175,23349,967,836,209,19,15,15,0.0,71,01:27.9,176.439,Finished,wehrlein,10/18/1994,German,2016,20,Brazilian Grand Prix,11/13/2016,interlagos,São Paulo,Brazil,manor,British,19.0,2,28,1484979,Brazilian Grand Prix,1,Brazilian Grand Prix,Wet,34.0
