,resultId,raceId,driverId,constructorId,grid,positionText,positionOrder,points,laps,fastestLapTime,fastestLapSpeed,status,driverRef,dob,nationality_x,year,round,date,circuitRef,location,country,constructorRef,nationality_y,position_quali
14897,9443,405,172,27,8,R,11,0.0,40,\N,\N,Halfshaft,laffite,11/21/1943,French,1986,2,4/13/1986,jerez,Jerez de la Frontera,Spain,ligier,French,
14898,9447,405,163,27,6,R,15,0.0,29,\N,\N,Halfshaft,arnoux,7/4/1948,French,1986,2,4/13/1986,jerez,Jerez de la Frontera,Spain,ligier,French,
14899,9319,400,163,27,14,R,19,0.0,55,\N,\N,Collision,arnoux,7/4/1948,French,1987,13,9/27/1987,jerez,Jerez de la Frontera,Spain,ligier,French,
14900,9324,400,160,27,23,R,24,0.0,24,\N,\N,Ignition,ghinzani,1/16/1952,Italian,1987,13,9/27/1987,jerez,Jerez de la Frontera,Spain,ligier,French,
14901,5039,252,44,27,11,R,21,0.0,10,\N,\N,Spun off,panis,9/2/1966,French,1995,13,9/24/1995,estoril,Estoril,Portugal,ligier,French,11.0
14902,5026,252,84,27,9,8,8,0.0,70,\N,\N,+1 Lap,brundle,6/1/1959,British,1995,13,9/24/1995,estoril,Estoril,Portugal,ligier,French,9.0
14903,5487,269,44,27,15,D,17,0.0,70,\N,\N,Disqualified,panis,9/2/1966,French,1994,13,9/25/1994,estoril,Estoril,Portugal,ligier,French,15.0
14904,5480,269,103,27,21,10,10,0.0,70,\N,\N,+1 Lap,bernard,8/24/1964,French,1994,13,9/25/1994,estoril,Estoril,Portugal,ligier,French,21.0
14905,4690,238,44,27,15,10,10,0.0,69,\N,\N,+1 Lap,panis,9/2/1966,French,1996,15,9/22/1996,estoril,Estoril,Portugal,ligier,French,
14906,4699,238,64,27,18,R,19,0.0,46,\N,\N,Collision,diniz,5/22/1970,Brazilian,1996,15,9/22/1996,estoril,Estoril,Portugal,ligier,French,
14907,5926,286,84,27,11,6,6,1.0,70,\N,\N,+1 Lap,brundle,6/1/1959,British,1993,14,9/26/1993,estoril,Estoril,Portugal,ligier,French,
14908,5939,286,87,27,10,R,19,0.0,51,\N,\N,Accident,blundell,4/8/1966,British,1993,14,9/26/1993,estoril,Estoril,Portugal,ligier,French,
14909,6891,317,100,27,23,11,11,0.0,70,\N,\N,+1 Lap,comas,9/28/1963,French,1991,13,9/22/1991,estoril,Estoril,Portugal,ligier,French,
14910,6896,317,123,27,20,16,16,0.0,68,\N,\N,+3 Laps,boutsen,7/13/1957,Belgian,1991,13,9/22/1991,estoril,Estoril,Portugal,ligier,French,
14911,6411,302,100,27,14,R,17,0.0,47,\N,\N,Engine,comas,9/28/1963,French,1992,14,9/27/1992,estoril,Estoril,Portugal,ligier,French,
14912,6402,302,123,27,11,8,8,0.0,69,\N,\N,+2 Laps,boutsen,7/13/1957,Belgian,1992,14,9/27/1992,estoril,Estoril,Portugal,ligier,French,
14913,7437,333,78,27,22,10,10,0.0,59,\N,\N,+2 Laps,larini,3/19/1964,Italian,1990,13,9/23/1990,estoril,Estoril,Portugal,ligier,French,
14914,7443,333,112,27,20,R,16,0.0,52,\N,\N,Accident,alliot,7/27/1954,French,1990,13,9/23/1990,estoril,Estoril,Portugal,ligier,French,
14915,8351,368,163,27,23,13,13,0.0,69,\N,\N,+2 Laps,arnoux,7/4/1948,French,1989,13,9/24/1989,estoril,Estoril,Portugal,ligier,French,
14916,8366,368,129,27,0,F,28,0.0,0,\N,\N,Did not qualify,grouillard,9/2/1958,French,1989,13,9/24/1989,estoril,Estoril,Portugal,ligier,French,
14917,9294,399,163,27,18,R,20,0.0,29,\N,\N,Radiator,arnoux,7/4/1948,French,1987,12,9/20/1987,estoril,Estoril,Portugal,ligier,French,
14918,9296,399,160,27,23,R,22,0.0,24,\N,\N,Ignition,ghinzani,1/16/1952,Italian,1987,12,9/20/1987,estoril,Estoril,Portugal,ligier,French,
14919,10640,451,110,27,20,12,12,0.0,69,\N,\N,+1 Lap,cesaris,5/31/1959,Italian,1984,16,10/21/1984,estoril,Estoril,Portugal,ligier,French,
14920,10651,451,183,27,21,R,23,0.0,31,\N,\N,Electrical,hesnault,12/30/1956,French,1984,16,10/21/1984,estoril,Estoril,Portugal,ligier,French,
14921,8890,384,140,27,24,R,26,0.0,4,\N,\N,Engine,johansson,9/8/1956,Swedish,1988,13,9/25/1988,estoril,Estoril,Portugal,ligier,French,
14922,8874,384,163,27,23,10,10,0.0,68,\N,\N,+2 Laps,arnoux,7/4/1948,French,1988,13,9/25/1988,estoril,Estoril,Portugal,ligier,French,
14923,9748,417,163,27,10,7,7,0.0,69,\N,\N,+1 Lap,arnoux,7/4/1948,French,1986,14,9/21/1986,estoril,Estoril,Portugal,ligier,French,
14924,9762,417,112,27,11,R,21,0.0,39,\N,\N,Engine,alliot,7/27/1954,French,1986,14,9/21/1986,estoril,Estoril,Portugal,ligier,French,
14925,9858,421,110,27,8,R,14,0.0,29,\N,\N,Tyre,cesaris,5/31/1959,Italian,1985,2,4/21/1985,estoril,Estoril,Portugal,ligier,French,
14926,9864,421,172,27,18,R,20,0.0,15,\N,\N,Tyre,laffite,11/21/1943,French,1985,2,4/21/1985,estoril,Estoril,Portugal,ligier,French,
14927,5074,254,44,27,9,8,8,0.0,81,\N,\N,+2 Laps,panis,9/2/1966,French,1995,15,10/22/1995,okayama,Okayama,Japan,ligier,French,9.0
14928,5088,254,88,27,13,R,22,0.0,10,\N,\N,Spun off,suzuki,9/8/1960,Japanese,1995,15,10/22/1995,okayama,Okayama,Japan,ligier,French,13.0
14929,5175,258,44,27,22,9,9,0.0,78,\N,\N,+5 Laps,panis,9/2/1966,French,1994,2,4/17/1994,okayama,Okayama,Japan,ligier,French,22.0
14930,5176,258,103,27,18,10,10,0.0,78,\N,\N,+5 Laps,bernard,8/24/1964,French,1994,2,4/17/1994,okayama,Okayama,Japan,ligier,French,18.0
14931,5116,256,44,27,12,2,2,6.0,79,\N,\N,+2 Laps,panis,9/2/1966,French,1995,17,11/12/1995,adelaide,Adelaide,Australia,ligier,French,12.0
14932,5128,256,84,27,11,R,14,0.0,29,\N,\N,Spun off,brundle,6/1/1959,British,1995,17,11/12/1995,adelaide,Adelaide,Australia,ligier,French,11.0
14933,5559,272,44,27,12,5,5,2.0,80,\N,\N,+1 Lap,panis,9/2/1966,French,1994,16,11/13/1994,adelaide,Adelaide,Australia,ligier,French,12.0
14934,5565,272,116,27,20,11,11,0.0,79,\N,\N,+2 Laps,lagorce,9/1/1968,French,1994,16,11/13/1994,adelaide,Adelaide,Australia,ligier,French,20.0
14935,5976,288,84,27,8,6,6,1.0,78,\N,\N,+1 Lap,brundle,6/1/1959,British,1993,16,11/7/1993,adelaide,Adelaide,Australia,ligier,French,
14936,5979,288,87,27,14,9,9,0.0,77,\N,\N,+2 Laps,blundell,4/8/1966,British,1993,16,11/7/1993,adelaide,Adelaide,Australia,ligier,French,
14937,6469,304,100,27,9,R,23,0.0,4,\N,\N,Engine,comas,9/28/1963,French,1992,16,11/8/1992,adelaide,Adelaide,Australia,ligier,French,
14938,6451,304,123,27,22,5,5,2.0,80,\N,\N,+1 Lap,boutsen,7/13/1957,Belgian,1992,16,11/8/1992,adelaide,Adelaide,Australia,ligier,French,
14939,6997,320,100,27,22,18,18,0.0,13,\N,\N,+1 Lap,comas,9/28/1963,French,1991,16,11/3/1991,adelaide,Adelaide,Australia,ligier,French,
14940,7004,320,123,27,20,R,25,0.0,5,\N,\N,Accident,boutsen,7/13/1957,Belgian,1991,16,11/3/1991,adelaide,Adelaide,Australia,ligier,French,
14941,7533,336,78,27,12,10,10,0.0,79,\N,\N,+2 Laps,larini,3/19/1964,Italian,1990,16,11/4/1990,adelaide,Adelaide,Australia,ligier,French,
14942,7534,336,112,27,19,11,11,0.0,78,\N,\N,+3 Laps,alliot,7/27/1954,French,1990,16,11/4/1990,adelaide,Adelaide,Australia,ligier,French,
14943,8478,371,163,27,26,R,24,0.0,4,\N,\N,Collision,arnoux,7/4/1948,French,1989,16,11/5/1989,adelaide,Adelaide,Australia,ligier,French,
14944,8465,371,129,27,24,R,11,0.0,22,\N,\N,Spun off,grouillard,9/2/1958,French,1989,16,11/5/1989,adelaide,Adelaide,Australia,ligier,French,
14945,9399,403,163,27,20,R,19,0.0,41,\N,\N,Ignition,arnoux,7/4/1948,French,1987,16,11/15/1987,adelaide,Adelaide,Australia,ligier,French,
14946,9401,403,160,27,22,R,21,0.0,26,\N,\N,Ignition,ghinzani,1/16/1952,Italian,1987,16,11/15/1987,adelaide,Adelaide,Australia,ligier,French,
14947,10202,435,172,27,20,2,2,6.0,82,\N,\N,Finished,laffite,11/21/1943,French,1985,16,11/3/1985,adelaide,Adelaide,Australia,ligier,French,
14948,10203,435,166,27,18,3,3,4.0,82,\N,\N,Finished,streiff,6/26/1955,French,1985,16,11/3/1985,adelaide,Adelaide,Australia,ligier,French,
14949,9800,419,163,27,5,7,7,0.0,79,\N,\N,+3 Laps,arnoux,7/4/1948,French,1986,16,10/26/1986,adelaide,Adelaide,Australia,ligier,French,
14950,9801,419,112,27,8,8,8,0.0,79,\N,\N,+3 Laps,alliot,7/27/1954,French,1986,16,10/26/1986,adelaide,Adelaide,Australia,ligier,French,
14951,8966,387,140,27,22,9,9,0.0,76,\N,\N,Out of fuel,johansson,9/8/1956,Swedish,1988,16,11/13/1988,adelaide,Adelaide,Australia,ligier,French,
14952,8980,387,163,27,23,R,23,0.0,24,\N,\N,Collision,arnoux,7/4/1948,French,1988,16,11/13/1988,adelaide,Adelaide,Australia,ligier,French,
14953,5590,273,84,27,12,R,8,0.0,57,\N,\N,Spun off,brundle,6/1/1959,British,1993,1,3/14/1993,kyalami,Midrand,South Africa,ligier,French,
14954,5585,273,87,27,8,3,3,4.0,71,\N,\N,+1 Lap,blundell,4/8/1966,British,1993,1,3/14/1993,kyalami,Midrand,South Africa,ligier,French,
14955,6001,289,100,27,13,7,7,0.0,71,\N,\N,+1 Lap,comas,9/28/1963,French,1992,1,3/1/1992,kyalami,Midrand,South Africa,ligier,French,
14956,6009,289,123,27,14,R,15,0.0,60,\N,\N,Fuel system,boutsen,7/13/1957,Belgian,1992,1,3/1/1992,kyalami,Midrand,South Africa,ligier,French,
14957,10257,437,110,27,14,5,5,2.0,73,\N,\N,+2 Laps,cesaris,5/31/1959,Italian,1984,2,4/7/1984,kyalami,Midrand,South Africa,ligier,French,
14958,10262,437,183,27,17,10,10,0.0,71,\N,\N,+4 Laps,hesnault,12/30/1956,French,1984,2,4/7/1984,kyalami,Midrand,South Africa,ligier,French,
14959,11101,467,158,27,17,R,22,0.0,11,\N,\N,Fuel system,cheever,1/10/1958,American,1982,1,1/23/1982,kyalami,Midrand,South Africa,ligier,French,
14960,11098,467,172,27,11,R,19,0.0,54,\N,\N,Fuel system,laffite,11/21/1943,French,1982,1,1/23/1982,kyalami,Midrand,South Africa,ligier,French,
14961,11063,466,197,27,21,10,10,0.0,73,\N,\N,+4 Laps,jarier,7/10/1946,French,1983,15,10/15/1983,kyalami,Midrand,South Africa,ligier,French,
14962,11067,466,196,27,23,N,14,0.0,66,\N,\N,Not classified,boesel,12/4/1957,Brazilian,1983,15,10/15/1983,kyalami,Midrand,South Africa,ligier,French,
14963,12051,500,172,27,4,2,2,6.0,78,\N,\N,Finished,laffite,11/21/1943,French,1980,3,3/1/1980,kyalami,Midrand,South Africa,ligier,French,
14964,12052,500,202,27,5,3,3,4.0,78,\N,\N,Finished,pironi,3/26/1952,French,1980,3,3/1/1980,kyalami,Midrand,South Africa,ligier,French,
14965,12839,529,172,27,13,5,5,2.0,78,\N,\N,Finished,laffite,11/21/1943,French,1978,3,3/4/1978,kyalami,Midrand,South Africa,ligier,French,
14966,12448,514,172,27,6,R,20,0.0,45,\N,\N,Accident,laffite,11/21/1943,French,1979,3,3/3/1979,kyalami,Midrand,South Africa,ligier,French,
14967,12451,514,221,27,5,R,23,0.0,4,\N,\N,Accident,depailler,8/9/1944,French,1979,3,3/3/1979,kyalami,Midrand,South Africa,ligier,French,
14968,13768,561,172,27,8,R,19,0.0,49,\N,\N,Engine,laffite,11/21/1943,French,1976,2,3/6/1976,kyalami,Midrand,South Africa,ligier,French,
14969,13313,545,172,27,12,R,20,0.0,22,\N,\N,Accident,laffite,11/21/1943,French,1977,3,3/5/1977,kyalami,Midrand,South Africa,ligier,French,
14970,5657,275,84,27,22,R,23,0.0,7,\N,\N,Spun off,brundle,6/1/1959,British,1993,3,4/11/1993,donington,Castle Donington,UK,ligier,French,
14971,5653,275,87,27,21,R,19,0.0,20,\N,\N,Spun off,blundell,4/8/1966,British,1993,3,4/11/1993,donington,Castle Donington,UK,ligier,French,
14972,6501,305,100,27,0,F,29,0.0,0,\N,\N,Did not qualify,comas,9/28/1963,French,1991,1,3/10/1991,phoenix,Phoenix,USA,ligier,French,
14973,6490,305,123,27,20,R,18,0.0,40,\N,\N,Engine,boutsen,7/13/1957,Belgian,1991,1,3/10/1991,phoenix,Phoenix,USA,ligier,French,
14974,7036,321,78,27,13,R,25,0.0,4,\N,\N,Throttle,larini,3/19/1964,Italian,1990,1,3/11/1990,phoenix,Phoenix,USA,ligier,French,
14975,7038,321,112,27,0,D,27,0.0,0,\N,\N,Disqualified,alliot,7/27/1954,French,1990,1,3/11/1990,phoenix,Phoenix,USA,ligier,French,
14976,8056,360,163,27,0,F,29,0.0,0,\N,\N,Did not qualify,arnoux,7/4/1948,French,1989,5,6/4/1989,phoenix,Phoenix,USA,ligier,French,
14977,8054,360,129,27,0,F,27,0.0,0,\N,\N,Did not qualify,grouillard,9/2/1958,French,1989,5,6/4/1989,phoenix,Phoenix,USA,ligier,French,
14978,7901,356,163,27,0,F,28,0.0,0,\N,\N,Did not qualify,arnoux,7/4/1948,French,1989,1,3/26/1989,jacarepagua,Rio de Janeiro,Brazil,ligier,French,
14979,7882,356,129,27,22,9,9,0.0,60,\N,\N,+1 Lap,grouillard,9/2/1958,French,1989,1,3/26/1989,jacarepagua,Rio de Janeiro,Brazil,ligier,French,
14980,8502,372,140,27,21,9,9,0.0,57,\N,\N,+3 Laps,johansson,9/8/1956,Swedish,1988,1,4/3/1988,jacarepagua,Rio de Janeiro,Brazil,ligier,French,
14981,8511,372,163,27,18,R,18,0.0,23,\N,\N,Clutch,arnoux,7/4/1948,French,1988,1,4/3/1988,jacarepagua,Rio de Janeiro,Brazil,ligier,French,
14982,9410,404,172,27,5,3,3,4.0,61,\N,\N,Finished,laffite,11/21/1943,French,1986,1,3/23/1986,jacarepagua,Rio de Janeiro,Brazil,ligier,French,
14983,9411,404,163,27,4,4,4,3.0,61,\N,\N,Finished,arnoux,7/4/1948,French,1986,1,3/23/1986,jacarepagua,Rio de Janeiro,Brazil,ligier,French,
14984,9838,420,110,27,13,R,19,0.0,26,\N,\N,Accident,cesaris,5/31/1959,Italian,1985,1,4/7/1985,jacarepagua,Rio de Janeiro,Brazil,ligier,French,
14985,9825,420,172,27,15,6,6,1.0,59,\N,\N,+2 Laps,laffite,11/21/1943,French,1985,1,4/7/1985,jacarepagua,Rio de Janeiro,Brazil,ligier,French,
14986,10236,436,110,27,14,R,11,0.0,42,\N,\N,Gearbox,cesaris,5/31/1959,Italian,1984,1,3/25/1984,jacarepagua,Rio de Janeiro,Brazil,ligier,French,
14987,10244,436,183,27,19,R,19,0.0,25,\N,\N,Overheating,hesnault,12/30/1956,French,1984,1,3/25/1984,jacarepagua,Rio de Janeiro,Brazil,ligier,French,
14988,11131,468,158,27,26,R,21,0.0,19,\N,\N,Water leak,cheever,1/10/1958,American,1982,2,3/21/1982,jacarepagua,Rio de Janeiro,Brazil,ligier,French,
14989,11133,468,172,27,24,R,23,0.0,15,\N,\N,Chassis,laffite,11/21/1943,French,1982,2,3/21/1982,jacarepagua,Rio de Janeiro,Brazil,ligier,French,
14990,11579,484,172,27,16,6,6,1.0,62,\N,\N,Finished,laffite,11/21/1943,French,1981,2,3/29/1981,jacarepagua,Rio de Janeiro,Brazil,ligier,French,
14991,11580,484,197,27,23,7,7,0.0,62,\N,\N,Finished,jarier,7/10/1946,French,1981,2,3/29/1981,jacarepagua,Rio de Janeiro,Brazil,ligier,French,
14992,10677,452,197,27,12,R,22,0.0,22,\N,\N,Suspension,jarier,7/10/1946,French,1983,1,3/13/1983,jacarepagua,Rio de Janeiro,Brazil,ligier,French,
14993,10675,452,196,27,17,R,20,0.0,25,\N,\N,Engine,boesel,12/4/1957,Brazilian,1983,1,3/13/1983,jacarepagua,Rio de Janeiro,Brazil,ligier,French,
14994,12815,528,172,27,14,9,9,0.0,61,\N,\N,+2 Laps,laffite,11/21/1943,French,1978,2,1/29/1978,jacarepagua,Rio de Janeiro,Brazil,ligier,French,
14995,9100,392,163,27,21,10,10,0.0,60,\N,\N,+3 Laps,arnoux,7/4/1948,French,1987,5,6/21/1987,detroit,Detroit,USA,ligier,French,
14996,9104,392,160,27,23,R,14,0.0,51,\N,\N,Clutch,ghinzani,1/16/1952,Italian,1987,5,6/21/1987,detroit,Detroit,USA,ligier,French,
14997,9560,410,172,27,6,2,2,6.0,63,\N,\N,Finished,laffite,11/21/1943,French,1986,7,6/22/1986,detroit,Detroit,USA,ligier,French,
14998,9570,410,163,27,4,R,12,0.0,46,\N,\N,Accident,arnoux,7/4/1948,French,1986,7,6/22/1986,detroit,Detroit,USA,ligier,French,
14999,9956,425,110,27,17,10,10,0.0,61,\N,\N,+2 Laps,cesaris,5/31/1959,Italian,1985,6,6/23/1985,detroit,Detroit,USA,ligier,French,
15000,9958,425,172,27,16,12,12,0.0,58,\N,\N,+5 Laps,laffite,11/21/1943,French,1985,6,6/23/1985,detroit,Detroit,USA,ligier,French,
15001,8673,377,140,27,18,R,26,0.0,2,\N,\N,Overheating,johansson,9/8/1956,Swedish,1988,6,6/19/1988,detroit,Detroit,USA,ligier,French,
15002,8661,377,163,27,20,R,14,0.0,45,\N,\N,Overheating,arnoux,7/4/1948,French,1988,6,6/19/1988,detroit,Detroit,USA,ligier,French,
15003,10429,443,110,27,12,R,16,0.0,24,\N,\N,Overheating,cesaris,5/31/1959,Italian,1984,8,6/24/1984,detroit,Detroit,USA,ligier,French,
15004,10434,443,183,27,18,R,21,0.0,3,\N,\N,Accident,hesnault,12/30/1956,French,1984,8,6/24/1984,detroit,Detroit,USA,ligier,French,
15005,10843,458,197,27,19,R,19,0.0,29,\N,\N,Wheel,jarier,7/10/1946,French,1983,7,6/5/1983,detroit,Detroit,USA,ligier,French,
15006,10834,458,196,27,23,10,10,0.0,58,\N,\N,+2 Laps,boesel,12/4/1957,Brazilian,1983,7,6/5/1983,detroit,Detroit,USA,ligier,French,
15007,11251,473,158,27,9,2,2,6.0,62,\N,\N,Finished,cheever,1/10/1958,American,1982,7,6/6/1982,detroit,Detroit,USA,ligier,French,
15008,11255,473,172,27,13,6,6,1.0,61,\N,\N,+1 Lap,laffite,11/21/1943,French,1982,7,6/6/1982,detroit,Detroit,USA,ligier,French,
15009,9633,412,172,27,19,R,23,0.0,0,\N,\N,Collision,laffite,11/21/1943,French,1986,9,7/13/1986,brands_hatch,Kent,UK,ligier,French,
15010,9614,412,163,27,8,4,4,3.0,73,\N,\N,+2 Laps,arnoux,7/4/1948,French,1986,9,7/13/1986,brands_hatch,Kent,UK,ligier,French,
15011,10168,433,172,27,18,R,15,0.0,58,\N,\N,Engine,laffite,11/21/1943,French,1985,14,10/6/1985,brands_hatch,Kent,UK,ligier,French,
15012,10161,433,166,27,5,8,8,0.0,73,\N,\N,+2 Laps,streiff,6/26/1955,French,1985,14,10/6/1985,brands_hatch,Kent,UK,ligier,French,
15013,11050,465,197,27,22,R,26,0.0,0,\N,\N,Clutch,jarier,7/10/1946,French,1983,14,9/25/1983,brands_hatch,Kent,UK,ligier,French,
15014,11039,465,196,27,23,15,15,0.0,73,\N,\N,+3 Laps,boesel,12/4/1957,Brazilian,1983,14,9/25/1983,brands_hatch,Kent,UK,ligier,French,
15015,10476,445,110,27,19,10,10,0.0,68,\N,\N,+3 Laps,cesaris,5/31/1959,Italian,1984,10,7/22/1984,brands_hatch,Kent,UK,ligier,French,
15016,10481,445,183,27,20,R,15,0.0,43,\N,\N,Electrical,hesnault,12/30/1956,French,1984,10,7/22/1984,brands_hatch,Kent,UK,ligier,French,
15017,11350,476,158,27,24,R,12,0.0,60,\N,\N,Engine,cheever,1/10/1958,American,1982,10,7/18/1982,brands_hatch,Kent,UK,ligier,French,
15018,11354,476,172,27,20,R,16,0.0,41,\N,\N,Gearbox,laffite,11/21/1943,French,1982,10,7/18/1982,brands_hatch,Kent,UK,ligier,French,
15019,12205,505,172,27,2,R,20,0.0,30,\N,\N,Tyre,laffite,11/21/1943,French,1980,8,7/13/1980,brands_hatch,Kent,UK,ligier,French,
15020,12200,505,202,27,1,R,15,0.0,63,\N,\N,Tyre,pironi,3/26/1952,French,1980,8,7/13/1980,brands_hatch,Kent,UK,ligier,French,
15021,13049,536,172,27,7,10,10,0.0,73,\N,\N,+3 Laps,laffite,11/21/1943,French,1978,10,7/16/1978,brands_hatch,Kent,UK,ligier,French,
15022,13960,568,172,27,13,D,18,0.0,31,\N,\N,Suspension,laffite,11/21/1943,French,1976,9,7/18/1976,brands_hatch,Kent,UK,ligier,French,
15023,10093,430,110,27,18,R,16,0.0,25,\N,\N,Turbo,cesaris,5/31/1959,Italian,1985,11,8/25/1985,zandvoort,Zandvoort,Netherlands,ligier,French,
15024,10097,430,172,27,13,R,20,0.0,17,\N,\N,Electrical,laffite,11/21/1943,French,1985,11,8/25/1985,zandvoort,Zandvoort,Netherlands,ligier,French,
15025,10567,448,110,27,14,R,19,0.0,31,\N,\N,Engine,cesaris,5/31/1959,Italian,1984,13,8/26/1984,zandvoort,Zandvoort,Netherlands,ligier,French,
15026,10555,448,183,27,20,7,7,0.0,69,\N,\N,+2 Laps,hesnault,12/30/1956,French,1984,13,8/26/1984,zandvoort,Zandvoort,Netherlands,ligier,French,
15027,11890,494,172,27,6,R,17,0.0,18,\N,\N,Collision,laffite,11/21/1943,French,1981,12,8/30/1981,zandvoort,Zandvoort,Netherlands,ligier,French,
15028,11896,494,175,27,11,R,23,0.0,1,\N,\N,Collision,tambay,6/25/1949,French,1981,12,8/30/1981,zandvoort,Zandvoort,Netherlands,ligier,French,
15029,10992,463,197,27,22,R,26,0.0,3,\N,\N,Suspension,jarier,7/10/1946,French,1983,12,8/28/1983,zandvoort,Zandvoort,Netherlands,ligier,French,
15030,10976,463,196,27,24,10,10,0.0,70,\N,\N,+2 Laps,boesel,12/4/1957,Brazilian,1983,12,8/28/1983,zandvoort,Zandvoort,Netherlands,ligier,French,
15031,12267,508,172,27,6,3,3,4.0,72,\N,\N,Finished,laffite,11/21/1943,French,1980,11,8/31/1980,zandvoort,Zandvoort,Netherlands,ligier,French,
15032,12287,508,202,27,15,R,23,0.0,2,\N,\N,Accident,pironi,3/26/1952,French,1980,11,8/31/1980,zandvoort,Zandvoort,Netherlands,ligier,French,
15033,11336,475,158,27,0,F,29,0.0,0,\N,\N,Did not qualify,cheever,1/10/1958,American,1982,9,7/3/1982,zandvoort,Zandvoort,Netherlands,ligier,French,
15034,11333,475,172,27,21,R,26,0.0,4,\N,\N,Handling,laffite,11/21/1943,French,1982,9,7/3/1982,zandvoort,Zandvoort,Netherlands,ligier,French,
15035,13584,555,172,27,2,2,2,6.0,75,\N,\N,Finished,laffite,11/21/1943,French,1977,13,8/28/1977,zandvoort,Zandvoort,Netherlands,ligier,French,
15036,13138,539,172,27,6,8,8,0.0,74,\N,\N,+1 Lap,laffite,11/21/1943,French,1978,13,8/27/1978,zandvoort,Zandvoort,Netherlands,ligier,French,
15037,12668,523,172,27,7,3,3,4.0,75,\N,\N,Finished,laffite,11/21/1943,French,1979,12,8/26/1979,zandvoort,Zandvoort,Netherlands,ligier,French,
15038,12670,523,235,27,20,5,5,2.0,74,\N,\N,+1 Lap,ickx,1/1/1945,Belgian,1979,12,8/26/1979,zandvoort,Zandvoort,Netherlands,ligier,French,
15039,14041,571,172,27,10,R,16,0.0,53,\N,\N,Oil leak,laffite,11/21/1943,French,1976,12,8/29/1976,zandvoort,Zandvoort,Netherlands,ligier,French,
15040,10293,438,110,27,13,R,14,0.0,42,\N,\N,Accident,cesaris,5/31/1959,Italian,1984,3,4/29/1984,zolder,Heusden-Zolder,Belgium,ligier,French,
15041,10299,438,183,27,23,R,20,0.0,15,\N,\N,Radiator,hesnault,12/30/1956,French,1984,3,4/29/1984,zolder,Heusden-Zolder,Belgium,ligier,French,
15042,11666,487,172,27,9,2,2,6.0,54,\N,\N,Finished,laffite,11/21/1943,French,1981,5,5/17/1981,zolder,Heusden-Zolder,Belgium,ligier,French,
15043,11679,487,219,27,16,R,15,0.0,35,\N,\N,Transmission,jabouille,10/1/1942,French,1981,5,5/17/1981,zolder,Heusden-Zolder,Belgium,ligier,French,
15044,11189,471,158,27,14,3,3,4.0,69,\N,\N,+1 Lap,cheever,1/10/1958,American,1982,5,5/9/1982,zolder,Heusden-Zolder,Belgium,ligier,French,
15045,11195,471,172,27,17,9,9,0.0,66,\N,\N,+4 Laps,laffite,11/21/1943,French,1982,5,5/9/1982,zolder,Heusden-Zolder,Belgium,ligier,French,
15046,12115,502,172,27,3,11,11,0.0,68,\N,\N,+4 Laps,laffite,11/21/1943,French,1980,5,5/4/1980,zolder,Heusden-Zolder,Belgium,ligier,French,
15047,12105,502,202,27,2,1,1,9.0,72,\N,\N,Finished,pironi,3/26/1952,French,1980,5,5/4/1980,zolder,Heusden-Zolder,Belgium,ligier,French,
15048,12509,517,172,27,1,2,2,6.0,70,\N,\N,Finished,laffite,11/21/1943,French,1979,6,5/13/1979,zolder,Heusden-Zolder,Belgium,ligier,French,
15049,12519,517,221,27,2,R,12,0.0,46,\N,\N,Accident,depailler,8/9/1944,French,1979,6,5/13/1979,zolder,Heusden-Zolder,Belgium,ligier,French,
15050,13413,549,172,27,10,R,18,0.0,32,\N,\N,Engine,laffite,11/21/1943,French,1977,7,6/5/1977,zolder,Heusden-Zolder,Belgium,ligier,French,
15051,12929,532,172,27,14,5,5,2.0,69,\N,\N,Accident,laffite,11/21/1943,French,1978,6,5/21/1978,zolder,Heusden-Zolder,Belgium,ligier,French,
15052,13834,564,172,27,4,3,3,4.0,70,\N,\N,Finished,laffite,11/21/1943,French,1976,5,5/16/1976,zolder,Heusden-Zolder,Belgium,ligier,French,
15053,10344,440,110,27,26,10,10,0.0,77,\N,\N,+2 Laps,cesaris,5/31/1959,Italian,1984,5,5/20/1984,dijon,Dijon,France,ligier,French,
15054,11472,480,158,27,16,R,17,0.0,70,\N,\N,Handling,cheever,1/10/1958,American,1982,14,8/29/1982,dijon,Dijon,France,ligier,French,
15055,11475,480,172,27,13,R,20,0.0,33,\N,\N,Handling,laffite,11/21/1943,French,1982,14,8/29/1982,dijon,Dijon,France,ligier,French,
15056,11774,490,172,27,6,R,18,0.0,57,\N,\N,Suspension,laffite,11/21/1943,French,1981,8,7/5/1981,dijon,Dijon,France,ligier,French,
15057,11777,490,175,27,16,R,21,0.0,30,\N,\N,Wheel bearing,tambay,6/25/1949,French,1981,8,7/5/1981,dijon,Dijon,France,ligier,French,
15058,13465,551,172,27,5,8,8,0.0,78,\N,\N,+2 Laps,laffite,11/21/1943,French,1977,9,7/3/1977,dijon,Dijon,France,ligier,French,
15059,12568,519,172,27,8,8,8,0.0,79,\N,\N,+1 Lap,laffite,11/21/1943,French,1979,8,7/1/1979,dijon,Dijon,France,ligier,French,
15060,12583,519,235,27,14,R,23,0.0,45,\N,\N,Engine,ickx,1/1/1945,Belgian,1979,8,7/1/1979,dijon,Dijon,France,ligier,French,
